"Token","ShortName","Series","CompanyName","TickSize","LotSize","ScripCode","MarketLot","BCastFlag","AVMBuyMargin","AVMSellMargin","ScripID","ScripName","GroupName","NdFlag","NDSDate","NDEDate","SuspStatus","avmflag","SuspensionReason","Suspensiondate","DateOfListing","DateOfDeListing","IssuePrice","FaceValue","ISINCode","52WeeksHigh","52WeeksLow","LifeTimeHigh","LifeTimeLow","HighDate","LowDate","MarginPercentage","ExchangeCode"
"532409","SYNIND","DR","SYNGENTA INDIA LIMITED",0,1,"532409",0,0,0,0,"","SYNGENTA INDIA LIMITED","","","","","","","","","","",0,5,"INE402C01016",719.8,252,719.8,44.7,"","","",""
"539268","SYNINT","DR","SYNGENE INTERNATIONAL LTD",781.7,1,"539268",0,0,0,0,"SYNGENE","SYNGENE INTERNATIONAL LTD","","","","","","","","","","",639.6,10,"INE398R01022",860.2,608,860.2,147.5,"","","","SYNGENE"
"511503","SYNLOG","DR","SECURE EARTH TECHNOLOGIES LTD",2.05,1,"511503",0,0,0,0,"SECEARTH","SECURE EARTH TECHNOLOGIES LTD","","","","","","","","","","",1.97,10,"INE160B01038",20,2.01,223,1.5,"","","","SECEARTH"
"519313","SYPAGR","DR","SYP AGRO FOODS",5.72,1,"519313",0,0,0,0,"","SYP AGRO FOODS","","","","","","","","","","",5.18,10,"",0,0,110,2,"","","",""
"00001","SYRSGS","DR","SYRMA",264,1,"00001",0,0,0,0,"SYRSGS","SYRMA","","","","","","","","","","",176,10,"00",0,0,0,0,"","","","SYRSGS"
"543573","SYRTEC","DR","SYRMA SGS TECHNOLOGY LIMITE",570.8,1,"543573",0,0,0,0,"SYRMA","SYRMA SGS TECHNOLOGY LIMITE","","","","","","","","","","",380.6,10,"INE0DYJ01015",705,386,705,248.3,"","","","SYRMA"
"526506","SYSCOR","DR","SYSTEMATIX CORPORATE SERVICES",1203.95,1,"526506",0,0,0,0,"SYSTMTXC","SYSTEMATIX CORPORATE SERVICES","","","","","","","","","","",802.65,10,"INE356B01016",1070,220,1070,0.71,"","","","SYSTMTXC"
"539842","SYSIND","DR","SYSCO INDUSTRIES LIMITED",2.95,1,"539842",0,0,0,0,"SYSCO","SYSCO INDUSTRIES LIMITED","","","","","","","","","","",2.67,0,"INE410U01011",4.2,2.09,75.4,2.09,"","","","SYSCO"
"531173","SYSLTD","DR","SYSCHEM (INDIA) LTD",48.99,1,"531173",0,0,0,0,"SYSCHEM","SYSCHEM (INDIA) LTD","","","","","","","","","","",44.33,10,"INE121D01036",73.9,29.06,73.9,2,"","","","SYSCHEM"
"750810","SYSRE1","C","SYSCHEM (INDIA) LIMITED RE",6.86,1,"750810",0,0,0,0,"SYSCHEM-RE","SYSCHEM (INDIA) LIMITED RE","","","","","","","","","","",2.94,1,"INE121D20010",10,4.5,10,4.5,"","","","SYSCHEM-RE"
"531432","SYSSEC","DR","SYSTEMATIX SECURITIES LTD",7.65,1,"531432",0,0,0,0,"SYTIXSE","SYSTEMATIX SECURITIES LTD","","","","","","","","","","",6.27,10,"INE07P301011",12.82,4.81,14.5,0.5,"","","","SYTIXSE"
"539956","TAAENT","DR","TAAL ENTERPRISES LIMITED",3619.7,1,"539956",0,0,0,0,"TAALENT","TAAL ENTERPRISES LIMITED","","","","","","","","","","",2413.2,10,"INE524T01011",3571,1725,3571,84.75,"","","","TAALENT"
"509917","TACCON","DR","TECHNOJET CONSULTANTS LTD.",79.8,1,"509917",0,0,0,0,"TECHCON","TECHNOJET CONSULTANTS LTD.","","","","","","","","","","",7.98,10,"INE881P01013",53.2,53.2,53.2,2.5,"","","","TECHCON"
"507785","TAICHE","C","TAINWALA CHEMICALS & PLASTICS",179.55,1,"507785",0,0,0,0,"TAINWALCHM","TAINWALA CHEMICALS & PLASTICS","","","","","","","","","","",162.45,10,"INE123C01018",217.4,106,217.4,1.3,"","","","TAINWALCHM"
"514464","TAICHO","DR","TAI CHONBANG TEXTILE",1.78,1,"514464",0,0,0,0,"TAICHONG","TAI CHONBANG TEXTILE","","","","","","","","","","",1.46,10,"INE913B01014",6.39,1.12,16.25,0.5,"","","","TAICHONG"
"519483","TAIIND","DR","TAI INDUSTRIES LTD",50.76,1,"519483",0,0,0,0,"TAIIND","TAI INDUSTRIES LTD","","","","","","","","","","",33.84,10,"INE358D01018",64.39,33.66,72,1.55,"","","","TAIIND"
"532390","TAJGVK","DR","TAJ GVK HOTELS And RESORTS LTD",408.35,1,"532390",0,0,0,0,"TAJGVK","TAJ GVK HOTELS And RESORTS LTD","","","","","","","","","","",272.25,2,"INE586B01026",422.2,212.95,422.2,2.4,"","","","TAJGVK"
"533639","TAKSHE","C","TAKSHEEL SOLUTIONS LIMITED",3.41,1,"533639",0,0,0,0,"TAKSHEEL","TAKSHEEL SOLUTIONS LIMITED","","","","","","","","","","",3.09,10,"INE889I01011",10.88,2.98,185,2.98,"","","","TAKSHEEL"
"532890","TAKSOL","DR","TAKE SOLUTIONS LTD",23.48,1,"532890",0,0,0,0,"TAKE","TAKE SOLUTIONS LTD","","","","","","","","","","",19.22,1,"INE142I01023",35.78,16.25,308.3,12.7,"","","","TAKE"
"505160","TALAUT","DR","TALBROS AUTOMOTIVE COMPONENTS",386.75,1,"505160",0,0,0,0,"TALBROAUTO","TALBROS AUTOMOTIVE COMPONENTS","","","","","","","","","","",257.85,2,"INE187D01029",350.7,136,350.7,0.69,"","","","TALBROAUTO"
"538987","TALENG","DR","TALBROS ENGINEERING LIMITED",717.4,1,"538987",0,0,0,0,"TALBROSENG","TALBROS ENGINEERING LIMITED","","","","","","","","","","",478.3,10,"INE717E01013",975,495.35,975,25,"","","","TALBROSENG"
"541545","TALLIF","C","TALWALKARS HEALTHCLUBS LIMITED",0.99,1,"541545",0,0,0,0,"TALWGYM","TALWALKARS HEALTHCLUBS LIMITED","","","","","","","","","","",0.91,10,"INE627Z01019",3.01,0.71,173,0.59,"","","","TALWGYM"
"533200","TALWAL","C","TALWALKARS BETTER VALUE FITNES",1.52,1,"533200",0,0,0,0,"TALWALKARS","TALWALKARS BETTER VALUE FITNES","","","","","","","","","","",1.38,10,"INE502K01016",5.1,0.93,409.8,0.93,"","","","TALWALKARS"
"533170","TAMCAP","DR","TAMBOLI INDUSTRIES LIMITED",145.3,1,"533170",0,0,0,0,"TAMBOLIIN","TAMBOLI INDUSTRIES LIMITED","","","","","","","","","","",96.9,10,"INE864J01012",194,110,194,12.01,"","","","TAMBOLIIN"
"521038","TAMJAI","C","TAMILNADU JAIBHARAT MILLS LTD",4.9,1,"521038",0,0,0,0,"TAMJAIM","TAMILNADU JAIBHARAT MILLS LTD","","","","","","","","","","",4.44,10,"INE868H01017",5.06,3.5,47.5,2.1,"","","","TAMJAIM"
"543596","TAMMER","DR","TAMILNAD MERCANTILE BANK LTD",568.85,1,"543596",0,0,0,0,"TMB","TAMILNAD MERCANTILE BANK LTD","","","","","","","","","","",379.25,10,"INE668A01016",611,407,611,396.05,"","","","TMB"
"531443","TAMMIL","DR","TAMARAI MILLS",32.55,1,"531443",0,0,0,0,"","TAMARAI MILLS","","","","","","","","","","",29.45,10,"",0,0,75,31,"","","",""
"531426","TAMNEW","DR","TAMIL NADU NEWSPRINT AND PAPER",326.2,1,"531426",0,0,0,0,"TNPL","TAMIL NADU NEWSPRINT AND PAPER","","","","","","","","","","",217.5,10,"INE107A01015",330.95,202,499,11.05,"","","","TNPL"
"500777","TAMPET","DR","TAMILNADU PETROPRODUCTS LTD",108.03,1,"500777",0,0,0,0,"TNPETRO","TAMILNADU PETROPRODUCTS LTD","","","","","","","","","","",72.03,10,"INE148A01019",113.85,77.05,150.45,7,"","","","TNPETRO"
"513540","TAMSTE","C","TAMILNADU STEEL TUBES LTD",12.49,1,"513540",0,0,0,0,"TNSTLTU","TAMILNADU STEEL TUBES LTD","","","","","","","","","","",11.31,10,"INE176E01012",25.41,9.97,57.65,1,"","","","TNSTLTU"
"523419","TAMTEL","C","TAMILNADU TELECOMMUNICATIONS L",12.39,1,"523419",0,0,0,0,"TNTELE","TAMILNADU TELECOMMUNICATIONS L","","","","","","","","","","",11.91,10,"INE141D01018",17.33,5.8,98.35,1.11,"","","","TNTELE"
"522229","TANAER","DR","TANEJA AEROSPACE & AVIATION LT",717.35,1,"522229",0,0,0,0,"TANAA","TANEJA AEROSPACE & AVIATION LT","","","","","","","","","","",478.25,5,"INE692C01020",648,149,648,1.45,"","","","TANAA"
"532738","TANCON","DR","TANTIA CONSTRUCTIONS LIMITED",51.2,1,"532738",0,0,0,0,"TCLCONS","TANTIA CONSTRUCTIONS LIMITED","","","","","","","","","","",46.34,1,"INE388G01026",49.18,14.71,309.7,0.9,"","","","TCLCONS"
"540332","TANFOO","DR","TANVI FOODS (I) LIMITED",204,1,"540332",0,0,0,0,"TANVI","TANVI FOODS (I) LIMITED","","","","","","","","","","",136,10,"INE978V01015",225,65.7,225,36.45,"","","","TANVI"
"506854","TANIND","DR","TANFAC INDUSTRIES LTD",2545.7,1,"506854",0,0,0,0,"TANFACIND","TANFAC INDUSTRIES LTD","","","","","","","","","","",1697.2,10,"INE639B01015",2778.7,1679.05,2778.7,6.32,"","","","TANFACIND"
"532790","TANSOL","DR","TANLA PLATFORMS LIMITED",1133.6,1,"532790",0,0,0,0,"TANLA","TANLA PLATFORMS LIMITED","","","","","","","","","","",755.8,1,"INE483C01032",1317.7,782,2094.4,2.42,"","","","TANLA"
"505685","TAPTOO","C","TAPARIA TOOLS LTD",4.48,1,"505685",0,0,0,0,"TAPARIA","TAPARIA TOOLS LTD","","","","","","","","","","",4.06,10,"INE614R01014",4.27,2.1,19.96,1.82,"","","","TAPARIA"
"512221","TARCIN","C","SPV GLOBAL TRADING LIMITED",14.45,1,"512221",0,0,0,0,"SPVGLOBAL","SPV GLOBAL TRADING LIMITED","","","","","","","","","","",13.09,10,"INE177E01010",13.37,12.5,13.77,9.13,"","","","SPVGLOBAL"
"519285","TARFOO","C","TARAI FOODS LTD",9.8,1,"519285",0,0,0,0,"TARAI","TARAI FOODS LTD","","","","","","","","","","",8.88,10,"INE906C01016",18.57,4.37,34.38,0.5,"","","","TARAI"
"538496","TARINT","DR","TARINI INTERNATIONAL LIMITED",17.38,1,"538496",0,0,0,0,"TARINI","TARINI INTERNATIONAL LIMITED","","","","","","","","","","",11.6,10,"INE849M01017",19.27,4.65,42,2.32,"","","","TARINI"
"534756","TARJEW","C","TARA JEWELS LIMITED",0.78,1,"534756",0,0,0,0,"TARAJEWELS","TARA JEWELS LIMITED","","","","","","","","","","",0.72,10,"INE799L01016",6.25,0.57,245.45,0.57,"","","","TARAJEWELS"
"533203","TARLIM","C","TARAPUR TRANSFORMERS LIMITED",15.17,1,"533203",0,0,0,0,"TARAPUR","TARAPUR TRANSFORMERS LIMITED","","","","","","","","","","",14.59,10,"INE747K01017",14.18,4.25,97.5,2.85,"","","","TARAPUR"
"532869","TARMAT","C","TARMAT LIMITED",78.54,1,"532869",0,0,0,0,"TARMAT","TARMAT LIMITED","","","","","","","","","","",75.46,10,"INE924H01018",152.89,58,376.25,6.57,"","","","TARMAT"
"543399","TARPR","DR","TARSONS PRODUCTS LTD",632.8,1,"543399",0,0,0,0,"TARSONS","TARSONS PRODUCTS LTD","","","","","","","","","","",421.9,2,"INE144Z01023",646.35,390.45,928.65,390.45,"","","","TARSONS"
"538287","TARPRO","C","TARANG PROJECTS CONSULTANT LTD",9.8,1,"538287",0,0,0,0,"TARANG","TARANG PROJECTS CONSULTANT LTD","","","","","","","","","","",8.88,10,"INE538P01019",726,9.34,770,9.34,"","","","TARANG"
"512025","TARTRA","C","INERTIA STEEL LIMITED",153.3,1,"512025",0,0,0,0,"INERTIAST","INERTIA STEEL LIMITED","","","","","","","","","","",138.7,10,"INE767M01011",173.5,79.8,173.5,10.25,"","","","INERTIAST"
"519091","TASBIT","DR","TASTY BITE EATABLES LTD",13010.9,1,"519091",0,0,0,0,"TASTYBITE","TASTY BITE EATABLES LTD","","","","","","","","","","",8674,10,"INE488B01017",19867.1,9955,21470.5,3.5,"","","","TASTYBITE"
"540955","TASDAI","C","TASTY DAIRY SPECIALITIES LTD",10.92,1,"540955",0,0,0,0,"TDSL","TASTY DAIRY SPECIALITIES LTD","","","","","","","","","","",9.88,10,"INE773Y01014",17.6,8.21,54,8.21,"","","","TDSL"
"512271","TASTRA","C","TASHI INDIA LTD",122.3,1,"512271",0,0,0,0,"TASHIND","TASHI INDIA LTD","","","","","","","","","","",110.7,10,"INE552H01017",116.5,116,121,8,"","","","TASHIND"
"710049","TATCCP","DR","TISCO-CCPS",0,1,"710049",0,0,0,0,"","TISCO-CCPS","","","","","","","","","","",0,100,"INE081A03018",99,21.81,142.9,21.81,"","","",""
"500770","TATCHE","DR","TATA CHEMICALS LTD",1217.05,1,"500770",0,0,0,0,"TATACHEM","TATA CHEMICALS LTD","","","","","","","","","","",995.85,10,"INE092A01019",1349.7,933,1349.7,32.1,"","","","TATACHEM"
"543321","TATCHI","DR","TATVA CHINTAN PHARMA CHEM LTD",1305.2,1,"543321",0,0,0,0,"TATVA","TATVA CHINTAN PHARMA CHEM LTD","","","","","","","","","","",870.2,10,"INE0GK401011",1888.05,958.15,2975.55,958.15,"","","","TATVA"
"532301","TATCO","DR","TATA COFFEE LTD",413.75,1,"532301",0,0,0,0,"TATACOFFEE","TATA COFFEE LTD","","","","","","","","","","",275.85,1,"INE493A01027",346.7,199.15,346.7,11.33,"","","","TATACOFFEE"
"500483","TATCOM","DR","TATA COMMUNICATIONS LIMITED",2014.5,1,"500483",0,0,0,0,"TATACOMM","TATA COMMUNICATIONS LIMITED","","","","","","","","","","",1648.3,10,"INE151A01013",2085,1515.5,2085,45,"","","","TATACOMM"
"947637","TATDB1","DR","TATA POWER LTD 11.4 PERPETUAL",1224000,1,"947637",0,0,0,0,"TPCL02JUN11","TATA POWER LTD 11.4 PERPETUAL","","","","","","","","","","",816000,0,"INE245A08034",1073000,1009000,1150000,1000000,"","","","TPCL02JUN11"
"947146","TATDB2","DR","TATA STEEL LTD 11.8 PERPETUAL",1273200,1,"947146",0,0,0,0,"TATA18MAR11","TATA STEEL LTD 11.8 PERPETUAL","","","","","","","","","","",848800,1000000,"INE081A08165",1098999.99,900000,1211111,900000,"","","","TATA18MAR11"
"500408","TATELX","DR","TATA ELXSI LIMITED",8688.3,1,"500408",0,0,0,0,"TATAELXSI","TATA ELXSI LIMITED","","","","","","","","","","",5792.2,10,"INE670A01012",9191.1,6406.6,10760.4,6.5,"","","","TATAELXSI"
"511231","TATFIN","DR","TATA FINANCE LTD",0,1,"511231",0,0,0,0,"","TATA FINANCE LTD","","","","","","","","","","",0,10,"INE265A01011",64.5,30.05,325,12.65,"","","",""
"500800","TATGLO","DR","TATA CONSUMER PRODUCTS LIMITED",1216.65,1,"500800",0,0,0,0,"TATACONSUM","TATA CONSUMER PRODUCTS LIMITED","","","","","","","","","","",995.45,1,"INE192A01025",1269.6,822.1,1269.6,11.65,"","","","TATACONSUM"
"500409","TATHYD","DR","TATA HYDRO ELEC POWER SUP",0,1,"500409",0,0,0,0,"","TATA HYDRO ELEC POWER SUP","","","","","","","","","","",0,0,"INE246A01011",56.85,55.55,202.5,35.3,"","","",""
"504290","TATINF","DR","TATA INFOTECH LTD.",0,1,"504290",0,0,0,0,"","TATA INFOTECH LTD.","","","","","","","","","","",0,10,"INE194A01013",867,380,1386.67,61.9,"","","",""
"521228","TATINT","C","TATIA GLOBAL VENNTURE LIMITED",4.35,1,"521228",0,0,0,0,"TATIAGLOB","TATIA GLOBAL VENNTURE LIMITED","","","","","","","","","","",3.95,1,"INE083G01031",7.65,1.41,32.7,0.05,"","","","TATIAGLOB"
"501301","TATINV","DR","TATA INVESTMENT CORPORATION LT",7063.15,1,"501301",0,0,0,0,"TATAINVEST","TATA INVESTMENT CORPORATION LT","","","","","","","","","","",6390.55,10,"INE672A01018",9744.4,2278.5,9744.4,76.57,"","","","TATAINVEST"
"533085","TATIP1","DR","TATA SMART INVST PLAN-1 SC-A-G",11,1,"533085",0,0,0,0,"SM1AG","TATA SMART INVST PLAN-1 SC-A-G","","","","","","","","","","",7.34,10,"INF277K01014",14.14,8,16.98,8,"","","","SM1AG"
"513434","TATME","DR","TATA METALIKS LIMITED",1333.25,1,"513434",0,0,0,0,"TATAMETALI","TATA METALIKS LIMITED","","","","","","","","","","",888.85,10,"INE056C01010",1131.45,725,1374,6.45,"","","","TATAMETALI"
"500570","TATMOT","DR","TATA MOTORS LIMITED",1075.1,1,"500570",0,0,0,0,"TATAMOTORS","TATA MOTORS LIMITED","","","","","","","","","","",879.7,2,"INE155A01022",1065.6,557.45,1065.6,41.64,"","","","TATAMOTORS"
"521048","TATMS","DR","ADVANCE LIFESTYLES LIMITED",49.04,1,"521048",0,0,0,0,"ADVLIFE","ADVANCE LIFESTYLES LIMITED","","","","","","","","","","",40.14,10,"INE900E01015",64.8,23.63,64.8,1,"","","","ADVLIFE"
"973027","TATN10","DR","9.55% TATA Motors Finance PERP",1250400,1,"973027",0,0,0,0,"955TMFPERA","9.55% TATA Motors Finance PERP","","","","","","","","","","",833600,1000000,"INE601U08192",1110900,900000,1135000,900000,"","","","955TMFPERA"
"973232","TATN12","DR","TATA MOTORS FIN 9.10 NCD PERP",1200001.2,1,"973232",0,0,0,0,"91TMFLPERP","TATA MOTORS FIN 9.10 NCD PERP","","","","","","","","","","",800000.8,1000000,"INE601U08242",0,0,0,0,"","","","91TMFLPERP"
"960191","TATND7","DR","9.75% TATA Motors Finance PERP",1294876.8,1,"960191",0,0,0,0,"975TMFPERP","9.75% TATA Motors Finance PERP","","","","","","","","","","",863251.2,1000000,"INE601U08150",1121830.08,1020000,1130000,1002136.99,"","","","975TMFPERP"
"960265","TATND8","DR","TATA MOTORS FIN FY20 21 9.75",1296000,1,"960265",0,0,0,0,"975TMFLPER","TATA MOTORS FIN FY20 21 9.75","","","","","","","","","","",864000,1000000,"INE601U08168",0,0,0,0,"","","","975TMFLPER"
"960338","TATND9","DR","9.6% TATA Motors Finance PERP",1293632.4,1,"960338",0,0,0,0,"96TMFLPERP","9.6% TATA Motors Finance PERP","","","","","","","","","","",862421.6,1000000,"INE601U08176",1060964,1005000,1120000,996841.1,"","","","96TMFLPERP"
"51166","TATOFS","DR","TATA COMMUNICATIONS LTD OFS",0,1,"51166",0,0,0,0,"TATOFS","TATA COMMUNICATIONS LTD OFS","","","","","","","","","","",0,10,"INE000000166",0,0,0,0,"","","","TATOFS"
"890144","TATP10","DR","TATA STEEL LIMITED PP RS2.504",256.85,1,"890144",0,0,0,0,"TATASTEELPP","TATA STEEL LIMITED PP RS2.504","","","","","","","","","","",210.15,10,"IN9081A01010",294.1,28.7,294.1,28.7,"","","","TATASTEELPP"
"960424","TATP21","DR","9.55% TATA Motors Finance PERP",1258800,1,"960424",0,0,0,0,"955TMFPER","9.55% TATA Motors Finance PERP","","","","","","","","","","",839200,1000000,"INE601U08184",1067163.4,1015000,1096000,1001700,"","","","955TMFPER"
"500400","TATPOW","DR","TATA POWER CO LTD",486.5,1,"500400",0,0,0,0,"TATAPOWER","TATA POWER CO LTD","","","","","","","","","","",398.1,1,"INE245A01021",464.3,215.65,464.3,11.13,"","","","TATAPOWER"
"513010","TATSPO","DR","TATA STEEL LONG PRODUCTS LTD",995.3,1,"513010",0,0,0,0,"TATASTLLP","TATA STEEL LONG PRODUCTS LTD","","","","","","","","","","",663.6,10,"INE674A01014",861.25,600,1174.55,160.7,"","","","TATASTLLP"
"500396","TATSSL","DR","TATA SSL LTD",0,1,"500396",0,0,0,0,"","TATA SSL LTD","","","","","","","","","","",0,10,"INE675A01011",29.1,17.75,340,6.1,"","","",""
"500470","TATSTE","DR","TATA STEEL LIMITED",198.05,1,"500470",0,0,0,0,"TATASTEEL","TATA STEEL LIMITED","","","","","","","","","","",162.05,1,"INE081A01020",184.6,108.15,184.6,3.72,"","","","TATASTEEL"
"532371","TATTE","DR","TATA TELESERVICES MAHARASHTRA",92.88,1,"532371",0,0,0,0,"TTML","TATA TELESERVICES MAHARASHTRA","","","","","","","","","","",61.92,10,"INE517B01013",109.1,65.29,291.05,1.8,"","","","TTML"
"544028","TATTEC","DR","TATA TECHNOLOGIES LIMITED",1232.3,1,"544028",0,0,0,0,"TATATECH","TATA TECHNOLOGIES LIMITED","","","","","","","","","","",821.6,2,"INE142M01025",1400,982.25,1400,982.25,"","","","TATATECH"
"531190","TAVRES","C","TAVERNIER RESOURCES LIMITED",32.28,1,"531190",0,0,0,0,"TAVERNIER","TAVERNIER RESOURCES LIMITED","","","","","","","","","","",30.67,10,"INE355H01015",32.28,7.64,46.5,3,"","","","TAVERNIER"
"541228","TAYREN","DR","TAYLORMADE RENEWABLES LIMITED",536.25,1,"541228",0,0,0,0,"TRL","TAYLORMADE RENEWABLES LIMITED","","","","","","","","","","",485.25,10,"INE459Z01017",855.75,320,855.75,2.61,"","","","TRL"
"544174","TBOTEK","DR","TBO TEK LIMITED",1899.3,1,"544174",0,0,0,0,"TBOTEK","TBO TEK LIMITED","","","","","","","","","","",1266.2,1,"INE673O01025",1631.9,1229.45,1631.9,1229.45,"","","","TBOTEK"
"532284","TCFFIN","DR","TCFC FINANCE LTD",71.64,1,"532284",0,0,0,0,"TCFCFINQ","TCFC FINANCE LTD","","","","","","","","","","",47.76,10,"INE389D01013",72.4,29,82.15,2.5,"","","","TCFCFINQ"
"533393","TCIDEV","DR","TCI DEVELOPERS LIMITED",424.8,1,"533393",0,0,0,0,"TCIDEVELOP","TCI DEVELOPERS LIMITED","","","","","","","","","","",347.6,10,"INE662L01016",414.75,278.55,625,101,"","","","TCIDEVELOP"
"540212","TCIEXP","DR","TCI EXPRESS LIMITED",1404.6,1,"540212",0,0,0,0,"TCIEXP","TCI EXPRESS LIMITED","","","","","","","","","","",936.4,2,"INE586V01016",1659.95,997.5,2570,265.15,"","","","TCIEXP"
"501242","TCIFIN","C","TCI FINANCE LIMITED",13.39,1,"501242",0,0,0,0,"TCIFINANCE","TCI FINANCE LIMITED","","","","","","","","","","",12.13,10,"INE911B01018",12.16,2.87,129.4,1.75,"","","","TCIFINANCE"
"532262","TCIIND","DR","TCI INDUSTRIES LTD",1454.25,1,"532262",0,0,0,0,"TCIIND","TCI INDUSTRIES LTD","","","","","","","","","","",1315.75,10,"INE920B01019",1624.95,1045,8583,25,"","","","TCIIND"
"936286","TCLN10","DR","TATA CAP FS S1 C3&4 8.8 27SP21",1299.6,1,"936286",0,0,0,0,"880TCFSL21","TATA CAP FS S1 C3&4 8.8 27SP21","","","","","","","","","","",866.4,1000,"INE306N07KD6",1103,1015,1200,892.4,"","","","880TCFSL21"
"936288","TCLN11","DR","8.8% TATA Capital Fin. Sep 23",1230,1,"936288",0,0,0,0,"880TCFSL23","8.8% TATA Capital Fin. Sep 23","","","","","","","","","","",820,1000,"INE306N07KE4",1200,1016.15,1200,955,"","","","880TCFSL23"
"936290","TCLN12","DR","8.9% TATA Capital Fin. Sep 23",1299.3,1,"936290",0,0,0,0,"890TCFSL23","8.9% TATA Capital Fin. Sep 23","","","","","","","","","","",866.2,1000,"INE306N07KF1",1218,951,1218,951,"","","","890TCFSL23"
"936292","TCLN13","DR","9% TATA Capital Fin. Sep 28",1440,1,"936292",0,0,0,0,"9TCAP28","9% TATA Capital Fin. Sep 28","","","","","","","","","","",960,1000,"INE306N08284",1200,1200,1200,1008,"","","","9TCAP28"
"936294","TCLN14","DR","9.1% TATA Capital Fin. Sep 28",1329.6,1,"936294",0,0,0,0,"910TCAP28","9.1% TATA Capital Fin. Sep 28","","","","","","","","","","",886.4,1000,"INE306N08292",1176,1017,1295.8,926,"","","","910TCAP28"
"936800","TCLN15","DR","TATA CAP FIN SRI 8.35 26AG22",1206,1,"936800",0,0,0,0,"835TCFS22","TATA CAP FIN SRI 8.35 26AG22","","","","","","","","","","",804,1000,"INE306N07LH5",1005,1005,1005,1005,"","","","835TCFS22"
"936802","TCLN16","DR","TATA CAP FIN SRI 8.45 26AG22",1295.88,1,"936802",0,0,0,0,"845TCFS22","TATA CAP FIN SRI 8.45 26AG22","","","","","","","","","","",863.92,1000,"INE306N07LI3",1098.8,1005.56,1110,980,"","","","845TCFS22"
"936804","TCLN17","DR","8.4% TATA Capital Fin. Aug 24",1200,1,"936804",0,0,0,0,"84TCAPS24","8.4% TATA Capital Fin. Aug 24","","","","","","","","","","",800,1000,"INE306N07LJ1",0,0,0,0,"","","","84TCAPS24"
"936806","TCLN18","DR","8.5% TATA Capital Fin. Aug 24",1261.8,1,"936806",0,0,0,0,"85TCAPS24","8.5% TATA Capital Fin. Aug 24","","","","","","","","","","",841.2,1000,"INE306N07LK9",1135.35,1000,1177.79,960,"","","","85TCAPS24"
"936808","TCLN19","DR","8.55% TATA Capital Fin. Aug 27",1352.4,1,"936808",0,0,0,0,"855TCAPS27","8.55% TATA Capital Fin. Aug 27","","","","","","","","","","",901.6,1000,"INE306N07LL7",1127,971,1127,971,"","","","855TCAPS27"
"936810","TCLN20","DR","8.65% TATA Capital Fin. Aug 27",1290.01,1,"936810",0,0,0,0,"865TCAPS27","8.65% TATA Capital Fin. Aug 27","","","","","","","","","","",860.01,1000,"INE306N07LM5",1130,1005,1374.99,975,"","","","865TCAPS27"
"936812","TCLN21","DR","8.75% TATA Capital Fin. Aug 29",1206,1,"936812",0,0,0,0,"875TCAPS29","8.75% TATA Capital Fin. Aug 29","","","","","","","","","","",804,1000,"INE306N08334",1190,1005,1190,1005,"","","","875TCAPS29"
"936814","TCLN22","DR","8.85% TATA Capital Fin. Aug 29",1335.6,1,"936814",0,0,0,0,"885TCAPS29","8.85% TATA Capital Fin. Aug 29","","","","","","","","","","",890.4,1000,"INE306N08342",1139,1036,1239,982.4,"","","","885TCAPS29"
"937039","TCLN23","DR","8% TATA Capital Hou. Jan 23",1200,1,"937039",0,0,0,0,"8TCHFL23","8% TATA Capital Hou. Jan 23","","","","","","","","","","",800,1000,"INE033L07GL1",0,0,0,0,"","","","8TCHFL23"
"937041","TCLN24","DR","8.1% TATA Capital Hou. Jan 23",1288.81,1,"937041",0,0,0,0,"81TCHF23","8.1% TATA Capital Hou. Jan 23","","","","","","","","","","",859.21,1000,"INE033L07GM9",1093,920.4,1289,920.4,"","","","81TCHF23"
"937043","TCLN25","DR","7.92% TATA Capital Hou. Jan 25",1200,1,"937043",0,0,0,0,"792TCH25","7.92% TATA Capital Hou. Jan 25","","","","","","","","","","",800,1000,"INE033L07GN7",0,0,1000,1000,"","","","792TCH25"
"937045","TCLN26","DR","8.01% TATA Capital Hou. Jan 25",1197.72,1,"937045",0,0,0,0,"801TCH25","8.01% TATA Capital Hou. Jan 25","","","","","","","","","","",798.48,1000,"INE033L07GO5",1101,979.7,1224.99,925,"","","","801TCH25"
"937047","TCLN27","DR","8.2% TATA Capital Hou. Jan 25",1278,1,"937047",0,0,0,0,"82TCHF25","8.2% TATA Capital Hou. Jan 25","","","","","","","","","","",852,1000,"INE033L07GP2",1065,1065,1065,1065,"","","","82TCHF25"
"937049","TCLN28","DR","8.3% TATA Capital Hou. Jan 25",1240.8,1,"937049",0,0,0,0,"83TCHF25","8.3% TATA Capital Hou. Jan 25","","","","","","","","","","",827.2,1000,"INE033L07GQ0",1166.2,976.95,1166.2,950,"","","","83TCHF25"
"937051","TCLN29","DR","8.01% TATA Capital Hou. Jan 28",1200,1,"937051",0,0,0,0,"801TCH28","8.01% TATA Capital Hou. Jan 28","","","","","","","","","","",800,1000,"INE033L07GR8",0,0,0,0,"","","","801TCH28"
