"Token", "ShortName", "Series", "CompanyName", "ticksize", "Lotsize", "DateOfListing", "DateOfDeListing", "IssuePrice", "FaceValue", "ISINCode", "52WeeksHigh", "52WeeksLow", "LifeTimeHigh", "LifeTimeLow", "HighDate", "LowDate", "Symbol", "InstrumentType", "PermittedToTrade", "IssueCapital", "WarningPercent", "FreezePercent", "CreditRating", "IssueRate", "IssueStartDate", "InterestPaymentDate", "IssueMaturityDate", "BoardLotQty", "Name", "ListingDate", "ExpulsionDate", "ReAdmissionDate", "RecordDate", "ExpiryDate", "NoDeliveryStartDate", "NoDeliveryEndDate", "MFill", "AON", "ParticipantInMarketIndex", "BookClsStartDate", "BookClsEndDate", "EGM", "AGM", "Interest", "Bonus", "Rights", "Dividends", "LocalUpdateDateTime", "DeleteFlag", "Remarks", "NormalMarketStatus", "OddLotMarketStatus", "SpotMarketStatus", "AuctionMarketStatus", "NormalMarketEligibility", "OddLotlMarketEligibility", "SpotMarketEligibility", "AuctionlMarketEligibility", "MarginPercentage", "ExchangeCode"
"11860","JKPAP","EQ","JK PAPER LIMITED",0.01,1,"","",0,10,"INE789E01012",524.9,306.4,524.9,21.71,"","","",0,0,0,594.5,396.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JKPAPER"
"11864","PRISEC","EQ","PRIME SECURITIES LTD",0.01,1,"","",0,5,"INE032B01021",210,122.05,343.95,1.05,"","","",0,0,0,238.47,158.98,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PRIMESECU"
"11868","FINTEC","EQ","63 MOONS TECHNOLOGIES LIMITED",0.01,1,"","",0,2,"INE111B01023",690.75,167.05,3044.7,39.55,"","","",0,0,0,386.1,349.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","63MOONS"
"11872","GRANUL","EQ","GRANULES INDIA LIMITED",0.01,1,"","",0,1,"INE101D01020",485.95,281.35,485.95,2.53,"","","",0,0,0,515.75,422.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GRANULES"
"11879","MERLIN","BE","MERCATOR LIMITED",0.01,1,"","",0,1,"INE934B01028",2.45,0.85,186.4,0.35,"","","",0,0,0,0.89,0.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MERCATOR"
"11880","JSWHOL","EQ","JSW HOLDINGS LIMITED",0.01,1,"","",0,10,"INE824G01012",7490.85,4312.1,7490.85,115,"","","",0,0,0,8228.4,5485.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JSWHL"
"11884","MANIN","EQ","MAN INDUSTRIES INDIA LIMITED",0.01,1,"","",0,5,"INE993A01026",459,129.35,459,2.5,"","","",0,0,0,475.35,316.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MANINDS"
"11891","AMTIND","BE","CASTEX TECHNOLOGIES LIMITED",0.01,1,"","",0,2,"INE068D01021",0.9,0.2,363.1,0.2,"","","",0,0,0,0.85,0.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CASTEXTECH"
"11892","VARSPI","EQ","VARDHMAN HOLDINGS LIMITED",0.01,1,"","",0,10,"INE701A01023",3550,2425,6200,22,"","","",0,0,0,4045.2,2696.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VHL"
"11895","DCXSYS","EQ","DCX SYSTEMS LIMITED",0.01,1,"","",0,2,"INE0KL801015",393,235.3,393,138,"","","",0,0,0,425.25,283.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DCXINDIA"
"11896","GEOBNP","EQ","GEOJIT FINANCIAL SERVICES LTD",0.01,1,"","",0,1,"INE007B01023",116.1,44.55,147.05,8.86,"","","",0,0,0,127.6,85.07,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GEOJITFSL"
"119","RUSRE1","BE","RUSHIL DECOR RIGHTS ENTITLEMEN",0.01,1,"","",0,10,"INE573K20025",140,78.2,140,78.2,"","","",0,0,0,126.2,54.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RUSHI-RE1"
"1190","FEDGOE","EQ","FEDERAL MOGUL GOETZE INDIA LTD",0.01,1,"","",0,10,"INE529A01010",444.85,313.05,666.45,27.5,"","","",0,0,0,532.85,355.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FMGOETZE"
"11903","INTPER","SM","INTEGRATED PERSONNEL LIMITED",0.01,1,"","",0,10,"INE02EE01019",0,0,221.75,65,"","","",0,0,0,192,128,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IPSL"
"11905","GENOVE","EQ","GENUS POWER INFRASTRUCTURES LT",0.01,1,"","",0,1,"INE955D01029",343.95,104.75,343.95,6.21,"","","",0,0,0,320.1,289.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GENUSPOWER"
"11909","SWEENE","EQ","SWELECT ENERGY SYSTEMS LIMITED",0.01,1,"","",0,10,"INE409B01013",1492.75,315,1492.75,43.45,"","","",0,0,0,1402.15,1147.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SWELECTES"
"11910","RITZON","SM","RITE ZONE CHEMCON INDIA LTD",0.01,1,"","",0,10,"INE0MRA01019",0,0,103,38.1,"","","",0,0,0,52.8,35.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RITEZONE"
"11915","YESBAN","EQ","YES BANK LIMITED",0.01,1,"","",0,2,"INE528G01035",32.85,15.7,404,5.65,"","","",0,0,0,28.57,19.04,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","YESBANK"
"11919","MSPSTE","EQ","MSP STEEL & POWER LIMITED",0.01,1,"","",0,10,"INE752G01015",33.4,8.35,89.45,3.5,"","","",0,0,0,27.35,24.74,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MSPL"
"11920","VITCH","SM","VITAL CHEMTECH LIMITED",0.01,1,"","",0,10,"INE0L4K01016",0,0,172,67.05,"","","",0,0,0,90.1,60.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VITAL"
"11925","TRARE1","BE","TRANSWARRANTY FIN RIGHTS ISSUE",0.01,1,"","",0,10,"INE804H20012",0.95,0.3,0.95,0.3,"","","",0,0,0,0.45,0.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TFL-RE"
"11927","NECLIF","EQ","NECTAR LIFESCIENCES LIMITED",0.01,1,"","",0,1,"INE023H01027",45.7,18.65,60.9,7.1,"","","",0,0,0,40.02,26.68,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NECLIFE"
"11932","FUSMIC","EQ","FUSION MICRO FINANCE LIMITED",0.01,1,"","",0,10,"INE139R01012",691,416.2,691,321.1,"","","",0,0,0,558.3,372.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FUSION"
"11935","SPLIN","EQ","SPL INDUSTRIES LIMITED",0.01,1,"","",0,10,"INE978G01016",80.65,52.3,118.9,1.95,"","","",0,0,0,71.78,47.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SPLIL"
"11939","AMILOG","SM","AMIABLE LOGISTICS INDIA LTD",0.01,1,"","",0,10,"INE0MTP01013",0,0,149,60.5,"","","",0,0,0,88.8,59.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AMIABLE"
"11943","MCLRUS","EQ","MCLEOD RUSSEL INDIA LIMITED",0.01,1,"","",0,5,"INE942G01012",37.85,17.35,386.45,1.85,"","","",0,0,0,31.14,25.47,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MCLEODRUSS"
"11945","ANZINV","IV","ANZEN INDIA ENERGY YIELD PLUS",0.01,1,"","",0,100,"INE0MIZ23019",0,0,102.55,100,"","","",0,0,0,122.16,81.44,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ANZEN"
"11951","PADTEL","BE","PADMALAYA TELEFILMS LTD",0.01,1,"","",0,10,"INE243B01016",47.2,10.15,126.7,10.15,"","","",0,0,0,14.85,9.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PADMALAYAT"
"11956","GLOHEA","EQ","GLOBAL HEALTH LIMITED",0.01,1,"","",0,2,"INE474Q01031",1513.9,629,1513.9,390.55,"","","",0,0,0,1621.55,1081.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MEDANTA"
"11957","IDFC","EQ","IDFC LIMITED",0.01,1,"","",0,10,"INE043D01016",137,96.5,235,13.25,"","","",0,0,0,133.23,109,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IDFC"
"1196","KANNER","EQ","KANSAI NEROLAC PAINTS",0.01,1,"","",0,1,"INE531A01024",357.3,251.85,453.33,1.44,"","","",0,0,0,335.9,224,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KANSAINER"
"11964","REVCP","BE","SEMAC CONSULTANTS LIMITED",0.01,1,"","",0,10,"INE617A01013",3484.9,552.6,3484.9,160,"","","",0,0,0,652.05,589.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SEMAC"
"11966","BIKFOO","EQ","BIKAJI FOODS INT LIMITED",0.01,1,"","",0,1,"INE00E101023",745.95,403.3,745.95,303,"","","",0,0,0,796.95,652.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BIKAJI"
"11971","GOLINT","EQ","GOLDIAM INTERNATIONAL LIMITED",0.01,1,"","",0,2,"INE025B01025",216.5,120.25,229.8,2.12,"","","",0,0,0,192.87,128.58,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GOLDIAM"
"11975","RANMA","EQ","RANE (MADRAS) LTD",0.01,1,"","",0,10,"INE050H01012",1023,600.3,1050,23.5,"","","",0,0,0,1071.1,714.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RML"
"11979","HTMED","EQ","HT MEDIA LIMITED",0.01,1,"","",0,2,"INE501G01024",36.9,19.3,266,7.6,"","","",0,0,0,32.97,21.98,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HTMEDIA"
"11983","SASCOM","EQ","SASKEN TECHNOLOGIES LIMITED",0.01,1,"","",0,10,"INE231F01020",1834,845,1834,35.3,"","","",0,0,0,1860.6,1240.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SASKEN"
"11987","INDCOU","EQ","INDO COUNT INDUSTRIES LIMITED",0.01,1,"","",0,2,"INE483B01026",405,193.75,405,0.5,"","","",0,0,0,440.3,293.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ICIL"
"1199","GOOGRO","EQ","GOODRICKE GROUP LTD",0.01,1,"","",0,10,"INE300A01016",0,0,153,24.1,"","","",0,0,0,34.2,22.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GOODRICKE"
"11992","SYNFOR","EQ","SYNCOM FORMULATIONS (INDIA) LT",0.01,1,"","",0,1,"INE312C01025",18.65,7.1,18.65,4.6,"","","",0,0,0,13.79,11.28,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SYNCOMF"
"11999","FCSSOF","EQ","FCS SOFTWARE SOLUTIONS LIMITED",0.01,1,"","",0,1,"INE512B01022",6.65,2.1,15.4,0.05,"","","",0,0,0,4.21,3.44,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FCSSOFT"
"1200","MIRESG","EQ","MIRAE ASSET NIFTY100 ESG ETF",0.01,1,"","",0,10,"INF769K01GS9",39.75,30.17,39.75,21.75,"","","",0,0,0,47.64,31.76,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ESG"
"12000","FAZTHR","EQ","FAZE THREE LTD",0.01,1,"","",0,10,"INE963C01033",540,341.05,540,12.5,"","","",0,0,0,524.4,349.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FAZE3Q"
"12007","BENSPL","EQ","BENCHMARK SPLIT CAP FUND -A",0.01,1,"","",0,100,"INF732E01086",150,106,150,71,"","","",0,0,0,139.8,114.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BSCFAUG08A"
"12008","BENSPB","EQ","BENCHMARK SPLIT CAP FUND ?B",0.01,1,"","",0,100,"INF732E01094",105,1,105,101,"","","",0,0,0,115.5,94.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BSCFAUG08B"
"12009","INDMO","EQ","INDIA MOTOR PARTS & ACCESSORIE",0.01,1,"","",0,10,"INE547E01014",1189,747.45,1189,37.67,"","","",0,0,0,1297.2,864.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IMPAL"
"12014","AMISPI","BE","AMIT SPINNING INDUSTRIES LTD",0.01,1,"","",0,5,"INE988A01026",1.1,0.5,15,0.3,"","","",0,0,0,0.7,0.66,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ASIL"
"12015","REGLEA","EQ","SAT INDUSTRIES LIMITED",0.01,1,"","",0,2,"INE065D01027",145.6,74.25,145.6,55,"","","",0,0,0,110.68,73.79,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SATINDLTD"
"12018","SUZENE","EQ","SUZLON ENERGY LIMITED",0.01,1,"","",0,2,"INE040H01021",52.1,13.25,430.91,1.56,"","","",0,0,0,51.34,46.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SUZLON"
"12022","AURSOL","EQ","AURIONPRO SOLUTIONS LIMITED",0.01,1,"","",0,10,"INE132H01018",2828.15,891.55,2828.15,10,"","","",0,0,0,3103.4,2807.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AURIONPRO"
"12024","ARCCHE","EQ","ARCHEAN CHEMICAL IND LIMITED",0.01,1,"","",0,2,"INE128X01021",837.7,494.15,837.7,440.2,"","","",0,0,0,806.25,537.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ACI"
"12026","RENSUG","EQ","SHREE RENUKA SUGARS LTD",0.01,1,"","",0,1,"INE087H01022",57.25,36.55,123.5,3.25,"","","",0,0,0,61.32,40.88,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RENUKA"
"12032","FIVSTA","EQ","FIVE STAR BUSINESS FINANCE LTD",0.01,1,"","",0,1,"INE128S01021",876.55,600.05,876.55,448.2,"","","",0,0,0,976.65,651.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FIVESTAR"
"12034","BANSPI","EQ","BANNARI AMMAN SPINNING MILLS L",0.01,1,"","",0,5,"INE186H01022",59.5,37.5,130.35,7.4,"","","",0,0,0,57.68,38.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BASML"
"1205","GOOIND","EQ","GOODYEAR INDIA LTD",0.01,1,"","",0,10,"INE533A01012",1451,1005.1,1451,21.2,"","","",0,0,0,1528.4,1019,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GOODYEAR"
"12058","IRIMED","BE","WINPRO INDUSTRIES LIMITED",0.01,1,"","",0,5,"INE974C01022",6.4,2.15,105.9,2.15,"","","",0,0,0,2.73,2.47,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WINPRO"
"12072","SHECOO","EQ","SHEETAL COOL PRODUCTS LTD",0.01,1,"","",0,10,"INE501Y01019",626.75,318.25,717.05,318.25,"","","",0,0,0,707.25,471.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SCPL"
"12092","KAYTEC","EQ","KAYNES TECHNOLOGY IND LIMITED",0.01,1,"","",0,10,"INE918Z01012",4030,1461.1,4030,666.8,"","","",0,0,0,4631.6,3087.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KAYNES"
"12101","HDFCIT","EQ","HDFC NIFTY IT ETF",0.01,1,"","",0,299.92,"INF179KC1IA8",44.42,28.75,44.42,26.28,"","","",0,0,0,42.84,28.56,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HDFCNIFIT"
"12108","HDFPBK","EQ","HDFC NIFTY PRIVATE BANK ETF",0.01,1,"","",0,216.75,"INF179KC1HZ7",28.47,22.05,28.47,19.7,"","","",0,0,0,30.31,20.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HDFCPVTBAN"
"12121","AARND1","P1","AARTI SURFACTANTS 4PREF 19AG26",0.01,1,"","",0,10,"INE09EO04017",0,0,348,80.8,"","","",0,0,0,279,186,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AARTISURF"
"12124","DOLINV","EQ","DOLAT ALGOTECH LIMITED",0.01,1,"","",0,1,"INE966A01022",169.15,43.2,127.9,27.3,"","","",0,0,0,169.45,112.96,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DOLATALGO"
"12131","COMRE1","BE","COMPUAGE INF LTD RIGHT ISSUE",0.01,1,"","",0,10,"INE070C20011",2.3,0.9,2.85,0.9,"","","",0,0,0,3.9,1.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","COMP-RE"
"1214","DELMAG","EQ","DELTA MANUFACTURING LIMITED",0.01,1,"","",0,10,"INE393A01011",132.75,72.5,139.8,4,"","","",0,0,0,118.38,78.92,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DELTAMAGNT"
"12151","VIKGRA","BE","VIKAS PROPPANT AND GRANITE LTD",0.01,1,"","",0,1,"INE767B01022",3.25,0.75,0,0,"","","",0,0,0,0.42,0.38,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VIKASPROP"
"12153","BBTRIP","EQ","B AND B TRIPLEWALL CONT LTD",0.01,1,"","",0,10,"INE01EE01011",314.3,225.95,345,21.6,"","","",0,0,0,288.51,192.34,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BBTCL"
"1216","PRAHOM","BE","PRAXIS HOME RETAIL LIMITED",0.01,1,"","",0,5,"INE546Y01022",38,14.15,137.72,8.04,"","","",0,0,0,16.54,15.89,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PRAXIS"
"12173","HINFOO","EQ","HINDUSTAN FOODS",0.01,1,"","",0,2,"INE254N01026",629.95,467,749,76,"","","",0,0,0,595.55,397.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HNDFDS"
"12188","INOGRE","EQ","INOX GREEN ENERGY SERVICES LTD",0.01,1,"","",0,10,"INE510W01014",158,54.4,158,38.4,"","","",0,0,0,159.86,130.79,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INOXGREEN"
"12219","KEYREA","EQ","KEYSTONE REALTORS LIMITED",0.01,1,"","",0,10,"INE263M01029",750,518,750,416.05,"","","",0,0,0,778.5,637,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RUSTOMJEE"
"12231","ORICAR","EQ","ORIENTAL CARBON & CHEMICALS LT",0.01,1,"","",0,10,"INE321D01016",938.85,591,1599.7,2.6,"","","",0,0,0,937.95,625.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","OCCL"
"12304","JINST","EQ","JINDAL STAINLESS (HISAR) LTD",0.01,1,"","",0,2,"INE455T01018",576.9,189,576.9,24.7,"","","",0,0,0,675.35,450.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JSLHISAR"
"1231","SOLENE","SM","SOLEX ENERGY LIMITED",0.01,1,"","",0,10,"INE880Y01017",0,0,1640,19.2,"","","",0,0,0,1515.4,1371.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SOLEX"
"1232","GRASIM","EQ","GRASIM INDUSTRIES LIMITED",0.01,1,"","",0,2,"INE047A01021",2523.7,1699.76,2523.7,20.38,"","","",0,0,0,2691.85,2202.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GRASIM"
"1235","GREAVE","EQ","GREAVES COTTON LIMITED",0.01,1,"","",0,2,"INE224A01026",175.7,112.05,258.9,0.8,"","","",0,0,0,155.83,103.88,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GREAVESCOT"
"12384","ZIMLAB","EQ","ZIM LABORATORIES LIMITED",0.01,1,"","",0,10,"INE518E01015",152.7,89.5,152.7,68.05,"","","",0,0,0,126.96,84.64,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ZIMLAB"
"1241","GRMAGN","EQ","G R MAGNETS LTD",0.01,1,"","",0,10,"INE523A01013",5,0.4,137,0.05,"","","",0,0,0,1,0.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GRMAGNET"
"12427","CREND1","N1","CREDITACC.GRAM. I9.45LOA23NV24",0.01,1,"","",0,1000,"INE741K07462",0,0,1035,876,"","","",0,0,0,1190.4,793.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","945CAGL24"
"12434","CREND2","N2","CREDITACC.GRAM. II LOA 23NV24",0.01,1,"","",0,1000,"INE741K07454",0,0,1145,990,"","","",0,0,0,1383.5,922.33,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CAGL24"
"12444","CREND3","N3","CREDITACC.GRAM.III9.60LA23NV25",0.01,1,"","",0,1000,"INE741K07470",0,0,1036.7,970,"","","",0,0,0,1206,804,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","960CAGL25"
"12456","CREND4","N4","CREDITACC.GRAM. IV LOA 23NV25",0.01,1,"","",0,1000,"INE741K07488",0,0,1135,863.65,"","","",0,0,0,1410,940,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CAGL25A"
"12465","CREND5","N5","CREDITACC.GRAM. V 10LOA 23NV27",0.01,1,"","",0,1000,"INE741K07496",0,0,1072,888,"","","",0,0,0,1229.02,819.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","10CAGL27"
"1247","GSFC","EQ","GUJARAT STATE FERTILIZERS & CH",0.01,1,"","",0,2,"INE026A01025",322.25,146.15,322.25,1.62,"","","",0,0,0,287.78,191.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GSFC"
"12471","CREND6","N6","CREDITACC.GRAM. VI LOA 23NV27",0.01,1,"","",0,1000,"INE741K07504",0,0,1100,910,"","","",0,0,0,1416,944,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CAGL27A"
"12489","STEWIL","EQ","STERLING WILSON REN ENERGY",0.01,1,"","",0,1,"INE00M201021",828,253,753.45,69.7,"","","",0,0,0,787.8,712.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SWSOLAR"
"12490","VINOVE","EQ","VINNY OVERSEAS LIMITED",0.01,1,"","",0,1,"INE01KI01027",6.4,2.45,16.8,1.15,"","","",0,0,0,4.84,3.96,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VINNY"
"1250","CASIND","EQ","CASTROL INDIA LIMITED",0.01,1,"","",0,5,"INE172A01027",230.4,119.3,272,18.81,"","","",0,0,0,245.84,163.89,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CASTROLIND"
"12542","AAATEC","BE","AAA TECHNOLOGIES LIMITED",0.01,1,"","",0,10,"INE0D0U01013",147,50.7,147,28,"","","",0,0,0,115.83,104.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AAATECH"
"12578","ICIEXB","EQ","ICICI PRUD.FIN.SER.EX-BANK ETF",0.01,1,"","",0,10,"INF109KC17L8",24.93,16.5,24.93,15.21,"","","",0,0,0,29.86,19.91,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FINIETF"
"12596","INTRE2","BE","INTEGRA ESSENT LTD-RE2",0.01,1,"","",0,1,"INE418N20027",3.45,0.7,3.45,0.7,"","","",0,0,0,0.8,0.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ESSEN-RE1"
"1260","GTNIND","EQ","GTN INDUSTRIES LIMITED",0.01,1,"","",0,10,"INE537A01013",15.2,4.9,155,4.9,"","","",0,0,0,12.5,11.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GTNIND"
"12603","PRECAM","EQ","PRECISION CAMSHAFTS LIMITED",0.01,1,"","",0,10,"INE484I01029",319,171.55,319,21.7,"","","",0,0,0,241.78,161.19,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PRECAM"
"12643","OSIHYP","BE","OSIA HYPER RETAIL LIMITED",0.01,1,"","",0,1,"INE06IR01021",78.15,21.38,78.15,7.31,"","","",0,0,0,26.31,23.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","OSIAHYPER"
"1267","GUJALK","EQ","GUJARAT ALKALIS & CHEMICALS LT",0.01,1,"","",0,10,"INE186A01019",868.8,623,1044.7,6.88,"","","",0,0,0,928.05,618.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GUJALKALI"
"12686","MADBHA","EQ","MADHYA BHARAT AGRO PRODUCT LTD",0.01,1,"","",0,10,"INE900L01010",348.35,210,348.35,6.5,"","","",0,0,0,287.29,191.52,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MBAPL"
