Exchange,Token,LotSize,Symbol,TradingSymbol,Instrument,TickSize,
BSE,531380,1,CSURGSU,CSURGSU,X,0.05,
BSE,531373,1,BYKE,BYKE,B,0.01,
BSE,531370,1,SPAR,SPAR,X,0.01,
BSE,531364,1,EKANSH,EKANSH,XT,0.05,
BSE,531360,1,GOLECHA,GOLECHA,X,0.01,
BSE,531359,1,SRAMSET,SRAMSET,XT,0.05,
BSE,531358,1,CHOICEIN,CHOICEIN,A,0.05,
BSE,531357,1,MERCURYEV,MERCURYEV,T,0.05,
BSE,531352,1,PEETISEC,PEETISEC,X,0.01,
BSE,531349,1,PANACEABIO,PANACEABIO,T,0.05,
BSE,531346,1,EASTRED,EASTRED,X,0.01,
BSE,531344,1,CONCOR,CONCOR,A,0.05,
BSE,531341,1,GUJINV,GUJINV,X,0.01,
BSE,531340,1,BERVINL,BERVINL,XT,0.01,
BSE,531338,1,MILESTONE,MILESTONE,X,0.01,
BSE,531337,1,WINPRO,WINPRO,Z,0.01,
BSE,531335,1,ZYDUSWELL,ZYDUSWELL,A,0.05,
BSE,531334,1,VIKALPS,VIKALPS,XT,0.01,
BSE,531328,1,KRETTOSYS,KRETTOSYS,XT,0.01,
BSE,531327,1,CHARMS,CHARMS,X,0.01,
BSE,531324,1,ROSELABS,ROSELABS,XT,0.01,
BSE,531323,1,JAYIND,JAYIND,X,0.01,
BSE,531322,1,HAVISHA,HAVISHA,T,0.01,
BSE,531314,1,INTCAPL,INTCAPL,X,0.01,
BSE,531310,1,AVAILFC,AVAILFC,XT,0.05,
BSE,531307,1,RRIL,RRIL,X,0.01,
BSE,531306,1,DHPIND,DHPIND,X,0.05,
BSE,531304,1,NUTECGLOB,NUTECGLOB,X,0.01,
BSE,531301,1,HIGHSTREE,HIGHSTREE,XT,0.01,
BSE,531300,1,AMITINT,AMITINT,Z,0.01,
BSE,531297,1,ARTEFACT,ARTEFACT,X,0.01,
BSE,531289,1,NATFIT,NATFIT,X,0.05,
BSE,531288,1,LEADFIN,LEADFIN,XT,0.01,
BSE,531287,1,NATPLASTI,NATPLASTI,X,0.05,
BSE,531283,1,CINDRELL,CINDRELL,X,0.01,
BSE,531281,1,MARBLE,MARBLE,XT,0.01,
BSE,531280,1,PANKAJPO,PANKAJPO,X,0.01,
BSE,531279,1,TRISHAKT,TRISHAKT,XT,0.05,
BSE,531278,1,ELIXIR,ELIXIR,XT,0.05,
BSE,531273,1,RADHEDE,RADHEDE,X,0.01,
BSE,531272,1,NIKKIGL,NIKKIGL,X,0.01,
BSE,531268,1,B2BSOFT,B2BSOFT,X,0.01,
BSE,531266,1,VSTTILLERS,VSTTILLERS,B,0.05,
BSE,531260,1,REFEXRENEW,REFEXRENEW,XT,0.05,
BSE,531259,1,ESHAMEDIA,ESHAMEDIA,XT,0.01,
BSE,531257,1,PRATIKSH,PRATIKSH,XT,0.01,
BSE,531255,1,PARAGONF,PARAGONF,XT,0.01,
BSE,531254,1,OPTIFIN,OPTIFIN,X,0.05,
BSE,531253,1,INDGELA,INDGELA,X,0.05,
BSE,531246,1,PRIMAIN,PRIMAIN,X,0.01,
BSE,531241,1,LINC,LINC,B,0.05,
BSE,531240,1,SHAMROIN,SHAMROIN,XT,0.01,
BSE,531237,1,DHRUVCA,DHRUVCA,XT,0.05,
BSE,531235,1,CITIPOR,CITIPOR,X,0.01,
BSE,531234,1,SCOOBEEDAY,SCOOBEEDAY,XT,0.05,
BSE,531233,1,RASIELEC,RASIELEC,X,0.01,
BSE,531228,1,RANDER,RANDER,X,0.01,
BSE,531227,1,DECOMIC,DECOMIC,X,0.01,
BSE,531225,1,XTGLOBAL,XTGLOBAL,B,0.01,
BSE,531223,1,ANJANI,ANJANI,X,0.01,
BSE,531221,1,MAYURFL,MAYURFL,X,0.01,
BSE,531219,100,SHYAMACOMP,SHYAMACOMP,P,0.01,
BSE,531216,1,COMFINTE,COMFINTE,XT,0.01,
BSE,531215,1,RTSPOWR,RTSPOWR,X,0.05,
BSE,531213,1,MANAPPURAM,MANAPPURAM,A,0.05,
BSE,531212,1,NLFL,NLFL,XT,0.01,
BSE,531210,1,COLINZ,COLINZ,X,0.01,
BSE,531209,1,NUCLEUS,NUCLEUS,B,0.05,
BSE,531205,1,SPRIGHT,SPRIGHT,T,0.01,
BSE,531203,1,TRADEWELL,TRADEWELL,X,0.01,
BSE,531201,1,SHILCTECH,SHILCTECH,B,0.05,
BSE,531199,1,GLANCE,GLANCE,X,0.05,
BSE,531179,1,ARMANFIN,ARMANFIN,B,0.05,
BSE,531178,1,HEMANG,HEMANG,X,0.01,
BSE,531176,1,MEFCOMCAP,MEFCOMCAP,X,0.01,
BSE,531173,1,SYSCHEM,SYSCHEM,X,0.01,
BSE,531169,1,SKPSEC,SKPSEC,X,0.05,
BSE,531168,1,ASSOCER,ASSOCER,XT,0.05,
BSE,531163,1,KEMISTAR,KEMISTAR,XT,0.01,
BSE,531162,1,EMAMILTD,EMAMILTD,A,0.05,
BSE,531161,1,ABMKNO,ABMKNO,X,0.05,
BSE,531158,1,CATVISION,CATVISION,X,0.01,
BSE,531157,1,ORGCOAT,ORGCOAT,X,0.01,
BSE,531156,1,ALFAVIO,ALFAVIO,X,0.01,
BSE,531155,1,EPSOMPRO,EPSOMPRO,X,0.01,
BSE,531153,1,DILIGENT,DILIGENT,X,0.01,
BSE,531147,1,ALICON,ALICON,B,0.05,
BSE,531146,1,MEDICAMEQ,MEDICAMEQ,B,0.05,
BSE,531144,1,ELFORGE,ELFORGE,XT,0.01,
BSE,531137,1,GEMSI,GEMSI,XT,0.01,
BSE,531129,1,INANI,INANI,XT,0.01,
BSE,531127,1,MENAMANI,MENAMANI,X,0.01,
BSE,531120,1,PATELENG,PATELENG,A,0.01,
BSE,531119,1,CEENIK,CEENIK,XT,0.05,
BSE,531112,1,BALUFORGE,BALUFORGE,B,0.05,
BSE,531111,100,GOTHIPL,GOTHIPL,P,0.01,
BSE,531109,1,ISHANCH,ISHANCH,X,0.01,
BSE,531099,1,CHECKPOINT,CHECKPOINT,XT,0.01,
BSE,531092,1,OMINFRAL,OMINFRAL,B,0.05,
BSE,531091,1,UNITDCR,UNITDCR,X,0.01,
BSE,531083,1,NIHARINF,NIHARINF,XT,0.01,
BSE,531082,1,ALANKIT,ALANKIT,B,0.01,
BSE,531080,1,SHRIKRISH,SHRIKRISH,X,0.01,
BSE,531069,1,VIJSOLX,VIJSOLX,X,0.05,
BSE,531067,1,CONTILI,CONTILI,XT,0.05,
BSE,531065,1,OSWALOR,OSWALOR,XT,0.01,
BSE,531051,1,VINTAGES,VINTAGES,X,0.01,
BSE,531049,1,NEELKAN,NEELKAN,Z,0.01,
BSE,531043,1,ZDHJERK,ZDHJERK,X,0.01,
BSE,531041,1,COMPEAU,COMPEAU,X,0.05,
BSE,531035,1,ERAAYA,ERAAYA,XT,0.05,
BSE,531027,1,LIBORD,LIBORD,X,0.01,
BSE,531025,1,VISAGAR,VISAGAR,X,0.01,
BSE,531017,1,ARISE,ARISE,X,0.01,
BSE,531003,1,SWRNASE,SWRNASE,X,0.01,
BSE,530999,1,BALAMINES,BALAMINES,A,0.05,
BSE,530997,1,UNIQUEO,UNIQUEO,XT,0.05,
BSE,530991,1,ROOPAIND,ROOPAIND,X,0.01,
BSE,530979,1,INDIAHOME,INDIAHOME,X,0.01,
BSE,530977,1,SKCIL,SKCIL,X,0.05,
BSE,530973,1,ALFAICA,ALFAICA,XT,0.01,
BSE,530965,1,IOC,IOC,A,0.05,
BSE,530961,1,VIKASECO,VIKASECO,B,0.01,
BSE,530959,1,DIANATEA,DIANATEA,XT,0.01,
BSE,530953,1,SUNILAGR,SUNILAGR,X,0.05,
BSE,530951,1,RAMINFO,RAMINFO,X,0.05,
BSE,530943,1,SABTNL,SABTNL,T,0.05,
BSE,530931,1,STANPACK,STANPACK,XT,0.01,
BSE,530929,100,EUROASIA,EUROASIA,P,0.01,
BSE,530927,100,HARAFIN,HARAFIN,ZP,0.01,
BSE,530925,1,RAMSONS,RAMSONS,XT,0.01,
BSE,530919,1,REMSONSIND,REMSONSIND,B,0.05,
BSE,530917,100,RRSECUR,RRSECUR,P,0.01,
BSE,530909,1,ERPSOFT,ERPSOFT,XT,0.05,
BSE,530899,1,ASIAPAK,ASIAPAK,X,0.01,
BSE,530897,1,NGIND,NGIND,X,0.05,
BSE,530883,1,SUCROSA,SUCROSA,X,0.01,
BSE,530881,1,ABVL,ABVL,XT,0.05,
BSE,530879,1,CIFL,CIFL,X,0.05,
BSE,530871,1,CHEMBOND,CHEMBOND,B,0.05,
BSE,530855,1,GDLLEAS,GDLLEAS,XT,0.01,
BSE,530853,1,HIPOLIN,HIPOLIN,X,0.05,
BSE,530845,1,SUNSHIEL,SUNSHIEL,X,0.05,
BSE,530843,1,CUPID,CUPID,T,0.01,
BSE,530839,1,CLIOINFO,CLIOINFO,X,0.01,
BSE,530829,1,CILSEC,CILSEC,X,0.01,
BSE,530825,1,DAIKAFFI,DAIKAFFI,XT,0.05,
BSE,530821,1,SSPDL,SSPDL,X,0.01,
BSE,530813,1,KRBL,KRBL,A,0.05,
BSE,530809,1,BNRUDY,BNRUDY,XT,0.01,
BSE,530803,1,BHAGERIA,BHAGERIA,T,0.05,
BSE,530799,1,ANNAINFRA,ANNAINFRA,XT,0.01,
BSE,530797,1,SHGANEL,SHGANEL,XT,0.01,
BSE,530795,1,SUNCITYSY,SUNCITYSY,XT,0.01,
BSE,530789,1,CEEJAY,CEEJAY,X,0.05,
BSE,530787,1,INLANPR,INLANPR,XT,0.05,
BSE,530779,1,DYNAMICP,DYNAMICP,X,0.01,
BSE,530765,1,AGARWAL,AGARWAL,X,0.01,
BSE,530759,1,STERTOOLS,STERTOOLS,B,0.05,
BSE,530755,1,CORNE,CORNE,XT,0.01,
BSE,530747,1,CHALLANI,CHALLANI,X,0.01,
BSE,530741,1,OVOBELE,OVOBELE,X,0.05,
BSE,530735,1,SUPERBAK,SUPERBAK,X,0.01,
BSE,530733,1,ENCODE,ENCODE,X,0.01,
BSE,530723,1,ASITCFIN,ASITCFIN,X,0.05,
BSE,530715,1,ALPSINDUS,ALPSINDUS,T,0.01,
BSE,530713,1,AJEL,AJEL,X,0.01,
BSE,530711,1,JAGANLAM,JAGANLAM,X,0.01,
BSE,530709,1,GOWRALE,GOWRALE,XT,0.01,
BSE,530705,1,FLORATX,FLORATX,XT,0.01,
BSE,530699,1,RAJRILTD,RAJRILTD,T,0.01,
BSE,530697,1,ZENLABS,ZENLABS,X,0.01,
BSE,530695,1,PRIMEPRO,PRIMEPRO,X,0.01,
BSE,530689,1,LYKISLTD,LYKISLTD,X,0.01,
BSE,530677,1,SUPREME,SUPREME,X,0.01,
BSE,530675,1,YORKEXP,YORKEXP,XT,0.01,
BSE,530669,1,ACEENGITEC,ACEENGITEC,XT,0.01,
BSE,530665,1,ZENITHHE,ZENITHHE,X,0.01,
BSE,530663,1,GOYALASS,GOYALASS,X,0.01,
BSE,530655,1,GOODLUCK,GOODLUCK,B,0.05,
BSE,530643,1,ECORECO,ECORECO,XT,0.05,
BSE,530627,1,VIPULORG,VIPULORG,XT,0.05,
BSE,530621,1,AAIL,AAIL,X,0.05,
BSE,530617,1,SAMPRE,SAMPRE,X,0.01,
BSE,530615,1,GARGFUR,GARGFUR,X,0.05,
BSE,530609,1,CARNATIN,CARNATIN,X,0.01,
BSE,530601,1,JAGSONFI,JAGSONFI,XT,0.01,
BSE,530595,1,TELECANOR,TELECANOR,X,0.01,
BSE,530589,1,PRIMAPLA,PRIMAPLA,X,0.05,
BSE,530585,1,SWASTIKA,SWASTIKA,X,0.05,
BSE,530581,1,EKAMLEA,EKAMLEA,XT,0.01,
BSE,530579,1,UYFINCORP,UYFINCORP,B,0.01,
BSE,530577,1,LADDERUP,LADDERUP,XT,0.01,
BSE,530571,1,EXPLICITFIN,EXPLICITFIN,X,0.01,
BSE,530565,1,POPEES,POPEES,XT,0.05,
BSE,530557,1,NCLRESE,NCLRESE,X,0.01,
BSE,530555,1,PARACABLES,PARACABLES,B,0.01,
BSE,530549,1,SHILPAMED,SHILPAMED,A,0.05,
BSE,530547,1,KENFIN,KENFIN,X,0.01,
BSE,530545,1,COSCO,COSCO,X,0.05,
BSE,530533,1,TERAI,TERAI,XT,0.05,
BSE,530525,1,RRETAIL,RRETAIL,X,0.01,
BSE,530521,1,VIRAT,VIRAT,XT,0.05,
BSE,530517,1,RELAXO,RELAXO,A,0.05,
BSE,530499,1,AKCAPIT,AKCAPIT,X,0.05,
BSE,530495,1,STRATMONT,STRATMONT,XT,0.05,
BSE,530477,1,VIKRAMTH,VIKRAMTH,X,0.05,
BSE,530475,1,TINNARUBR,TINNARUBR,T,0.05,
BSE,530469,1,GSLSEC,GSLSEC,XT,0.01,
BSE,530461,1,SABOOSOD,SABOOSOD,XT,0.01,
BSE,530459,1,VALSONQ,VALSONQ,XT,0.01,
BSE,530457,1,CINERAD,CINERAD,XT,0.05,
BSE,530449,1,RUNGTAIR,RUNGTAIR,X,0.01,
BSE,530445,1,SUMERUIND,SUMERUIND,XT,0.01,
BSE,530443,1,KIRANSY-B,KIRANSY-B,X,0.01,
BSE,530439,1,SIDDHA,SIDDHA,X,0.01,
BSE,530433,1,SHIVAAGRO,SHIVAAGRO,X,0.01,
BSE,530429,1,ASHISHPO,ASHISHPO,XT,0.01,
BSE,530427,1,CHOKSI,CHOKSI,X,0.01,
BSE,530421,1,KUWERIN,KUWERIN,XT,0.01,
BSE,530419,1,SUMEDHA,SUMEDHA,X,0.01,
BSE,530407,1,EPIC,EPIC,XT,0.01,
BSE,530405,1,JINDCAP,JINDCAP,XT,0.01,
BSE,530401,1,VINYOFL,VINYOFL,X,0.05,
BSE,530393,1,DBSTOCKBRO,DBSTOCKBRO,B,0.01,
BSE,530377,1,NILAINFRA,NILAINFRA,B,0.01,
BSE,530369,1,VAMSHIRU,VAMSHIRU,XT,0.01,
BSE,530367,1,NRBBEARING,NRBBEARING,A,0.05,
BSE,530365,1,ORIENTBELL,ORIENTBELL,B,0.05,
BSE,530363,1,UGARSUGAR,UGARSUGAR,B,0.01,
BSE,530361,1,PRABHHANS,PRABHHANS,XT,0.01,
BSE,530357,1,KBSINDIA,KBSINDIA,X,0.01,
BSE,530355,1,ASIANENE,ASIANENE,B,0.05,
BSE,530343,1,GENUSPOWER,GENUSPOWER,A,0.05,
BSE,530341,1,MUKESHB,MUKESHB,X,0.05,
BSE,530331,1,PREMCO,PREMCO,X,0.05,
BSE,530317,1,GODAVARI,GODAVARI,X,0.05,
BSE,530315,1,HINDTIN,HINDTIN,X,0.05,
BSE,530313,1,KIMIABL,KIMIABL,X,0.01,
BSE,530309,1,CHANDRAP,CHANDRAP,X,0.01,
BSE,530307,1,CLSEL,CLSEL,B,0.05,
BSE,530305,1,PICCADIL,PICCADIL,B,0.05,
BSE,530299,1,KOTHARIPRO,KOTHARIPRO,T,0.05,
BSE,530295,1,SHRAJOI,SHRAJOI,X,0.01,
BSE,530291,1,PAOS,PAOS,XT,0.01,
BSE,530289,1,SPCAPIT,SPCAPIT,X,0.01,
BSE,530281,1,QUANTDIA,QUANTDIA,XT,0.01,
BSE,530271,1,RICHUNV,RICHUNV,XT,0.01,
BSE,530267,1,ARIGATO,ARIGATO,XT,0.01,
BSE,530265,1,SAINIK,SAINIK,X,0.01,
BSE,530263,1,GLOBALCA,GLOBALCA,X,0.01,
BSE,530259,1,INTSTOIL,INTSTOIL,X,0.01,
BSE,530255,1,KAYPOWR,KAYPOWR,XT,0.01,
BSE,530253,1,RAJTUBE,RAJTUBE,X,0.01,
BSE,530251,1,RISAINTL,RISAINTL,XT,0.01,
BSE,530249,1,BRIDGESE,BRIDGESE,XT,0.01,
BSE,530245,1,ARYAMAN,ARYAMAN,X,0.05,
BSE,530239,1,SUVEN,SUVEN,B,0.05,
BSE,530235,1,KJMCFIN,KJMCFIN,X,0.05,
BSE,530233,1,AUROLAB,AUROLAB,X,0.05,
BSE,530231,1,SUBSM,SUBSM,X,0.01,
BSE,530217,1,SWOEF,SWOEF,XT,0.01,
BSE,530215,1,KINGSINFR,KINGSINFR,X,0.05,
BSE,530213,1,FORINTL,FORINTL,XT,0.05,
BSE,530207,1,BRAWN,BRAWN,X,0.01,
BSE,530201,1,KALLAM,KALLAM,X,0.01,
BSE,530199,1,THEMISMED,THEMISMED,B,0.05,
BSE,530197,1,FUNDVISER,FUNDVISER,X,0.05,
BSE,530187,1,ATHARVENT,ATHARVENT,X,0.01,
BSE,530185,1,SURATRAML,SURATRAML,X,0.01,
BSE,530175,1,ODYSSEY,ODYSSEY,XT,0.05,
BSE,530173,1,OSCARGLO,OSCARGLO,XT,0.01,
BSE,530171,1,DAULAT,DAULAT,XT,0.01,
BSE,530169,1,MOHITPPR,MOHITPPR,XT,0.01,
BSE,530167,1,MONGIPA,MONGIPA,XT,0.01,
BSE,530163,1,KERALAYUR,KERALAYUR,X,0.05,
BSE,530161,100,GARODCH,GARODCH,P,0.01,
BSE,530145,1,KISAN,KISAN,X,0.01,
BSE,530141,1,GYANDEV,GYANDEV,XT,0.01,
BSE,530139,1,KREONFIN,KREONFIN,X,0.01,
BSE,530135,1,OPTIEMUS,OPTIEMUS,T,0.05,
BSE,530133,1,AMCOIND,AMCOIND,X,0.01,
BSE,530131,1,UDAICEMENT,UDAICEMENT,B,0.01,
BSE,530129,1,NILE,NILE,XT,0.05,
BSE,530127,1,NPRFIN,NPRFIN,X,0.01,
BSE,530125,1,SAMRATPH,SAMRATPH,XT,0.05,
BSE,530119,1,NATRAJPR,NATRAJPR,X,0.01,
BSE,530117,1,PRIVISCL,PRIVISCL,A,0.05,
BSE,530111,1,RAJPACK,RAJPACK,X,0.01,
BSE,530109,1,ANUPAM,ANUPAM,X,0.01,
BSE,530095,1,PRADHIN,PRADHIN,X,0.01,
BSE,530079,1,FAZE3Q,FAZE3Q,B,0.05,
BSE,530077,1,FRSHTRP,FRSHTRP,X,0.05,
BSE,530075,1,SELAN,SELAN,B,0.05,
BSE,530073,1,SANGHVIMOV,SANGHVIMOV,A,0.05,
BSE,530067,1,CSLFINANCE,CSLFINANCE,B,0.05,
BSE,530065,1,LORDSHOTL,LORDSHOTL,XT,0.01,
BSE,530063,1,YASHRAJC,YASHRAJC,XT,0.01,
BSE,530057,1,VIVANZA,VIVANZA,XT,0.01,
BSE,530055,1,HRMNYCP,HRMNYCP,X,0.01,
BSE,530053,1,REALECO,REALECO,XT,0.01,
BSE,530045,1,TITANSEC,TITANSEC,X,0.01,
BSE,530043,1,ACKNIT,ACKNIT,X,0.05,
BSE,530037,1,SREEJAYA,SREEJAYA,XT,0.01,
BSE,530035,1,SANTOSHF,SANTOSHF,XT,0.01,
BSE,530027,1,AADIIND,AADIIND,X,0.01,
BSE,530025,1,SAMYAKINT,SAMYAKINT,XT,0.01,
BSE,530023,1,THEINVEST,THEINVEST,B,0.05,
BSE,530019,1,JUBLPHARMA,JUBLPHARMA,A,0.05,
BSE,530017,1,SIL,SIL,T,0.01,
BSE,530011,1,MANGCHEFER,MANGCHEFER,B,0.05,
BSE,530007,1,JKTYRE,JKTYRE,A,0.05,
BSE,530005,1,INDIACEM,INDIACEM,A,0.05,
BSE,530001,1,GUJALKALI,GUJALKALI,A,0.05,
BSE,527005,1,SHREEPAC,SHREEPAC,X,0.05,
BSE,527001,1,ASHAPURMIN,ASHAPURMIN,A,0.05,
BSE,526987,1,URJA,URJA,B,0.01,
BSE,526983,100,ASHOKRE,ASHOKRE,P,0.01,
BSE,526981,1,SHBAJRG,SHBAJRG,X,0.05,
BSE,526977,100,CRIMSON,CRIMSON,P,0.01,
BSE,526971,1,DHOOTIN,DHOOTIN,X,0.05,
BSE,526967,1,HEERAISP,HEERAISP,Z,0.01,
BSE,526965,1,GUJCRAFT,GUJCRAFT,X,0.05,
BSE,526961,1,LASTMILE,LASTMILE,X,0.05,
BSE,526953,1,VENUSREM,VENUSREM,B,0.05,
BSE,526951,1,STYLAMIND,STYLAMIND,B,0.05,
BSE,526947,1,LAOPALA,LAOPALA,A,0.05,
BSE,526945,1,TYROON,TYROON,X,0.05,
BSE,526935,1,ARUNIS,ARUNIS,X,0.01,
BSE,526931,1,HRYNSHP,HRYNSHP,XT,0.05,
BSE,526921,1,21STCENMGM,21STCENMGM,T,0.05,
BSE,526905,1,PADMAIND,PADMAIND,XT,0.01,
BSE,526901,1,SONALAD,SONALAD,X,0.01,
BSE,526899,1,HFIL,HFIL,X,0.01,
BSE,526891,1,MKTCREAT,MKTCREAT,XT,0.01,
BSE,526885,1,SARLAPOLY,SARLAPOLY,T,0.01,
BSE,526881,1,63MOONS,63MOONS,B,0.05,
BSE,526877,1,SIDDHEGA,SIDDHEGA,XT,0.01,
BSE,526873,1,RAJGASES,RAJGASES,XT,0.01,
BSE,526871,1,INTECCAP,INTECCAP,X,0.01,
BSE,526869,1,KUMPFIN,KUMPFIN,X,0.01,
BSE,526865,1,JAINCO,JAINCO,X,0.01,
BSE,526861,1,RISHILASE,RISHILASE,XT,0.05,
BSE,526859,1,ISFL,ISFL,X,0.01,
BSE,526853,1,BI,BI,X,0.01,
BSE,526851,1,AREXMIS,AREXMIS,X,0.05,
BSE,526849,1,BANARBEADS,BANARBEADS,B,0.05,
BSE,526847,1,ASHSI,ASHSI,X,0.01,
BSE,526841,1,SHAKTIPR,SHAKTIPR,X,0.01,
BSE,526839,1,SIPL,SIPL,X,0.01,
BSE,526829,1,CONFIPET,CONFIPET,B,0.01,
BSE,526827,1,SPICEISLIN,SPICEISLIN,XT,0.01,
BSE,526823,1,RAJINFRA,RAJINFRA,XT,0.01,
BSE,526821,1,DAICHI,DAICHI,X,0.05,
BSE,526817,1,CHEVIOT,CHEVIOT,B,0.05,
BSE,526813,1,RAGHUNAT,RAGHUNAT,X,0.01,
BSE,526807,1,SEAMECLTD,SEAMECLTD,B,0.05,
BSE,526797,1,GREENPLY,GREENPLY,B,0.05,
BSE,526795,100,MHSGRMS,MHSGRMS,ZP,0.01,
BSE,526783,1,DRAGARWQ,DRAGARWQ,B,0.05,
BSE,526775,1,VALIANT,VALIANT,X,0.05,
BSE,526773,1,PRESSURS,PRESSURS,X,0.01,
BSE,526761,1,HOWARHO,HOWARHO,X,0.01,
BSE,526755,1,VELHO,VELHO,X,0.01,
BSE,526751,1,GRATEXI,GRATEXI,X,0.01,
BSE,526747,1,PGFOILQ,PGFOILQ,X,0.05,
BSE,526739,1,SHAWGELTIN,SHAWGELTIN,X,0.05,
BSE,526731,1,BRIGHTBR,BRIGHTBR,XT,0.05,
BSE,526729,1,GOLDIAM,GOLDIAM,B,0.05,
BSE,526727,1,GARNET,GARNET,XT,0.01,
BSE,526725,1,SANDESH,SANDESH,B,0.05,
BSE,526723,1,NTCIND,NTCIND,XT,0.05,
BSE,526721,1,NICCOPAR,NICCOPAR,X,0.05,
BSE,526717,1,HPBL,HPBL,X,0.05,
BSE,526711,1,ADARSHPL,ADARSHPL,X,0.01,
BSE,526709,1,BITS,BITS,XT,0.01,
BSE,526705,1,ELEMARB,ELEMARB,X,0.05,
BSE,526703,1,ECOPLAST,ECOPLAST,XT,0.05,
BSE,526687,1,POLOHOT,POLOHOT,Z,0.01,
BSE,526677,1,KEEPLEARN,KEEPLEARN,T,0.01,
BSE,526675,1,TIRTPLS,TIRTPLS,XT,0.01,
BSE,526668,1,KAMATHOTEL,KAMATHOTEL,B,0.05,
BSE,526666,1,BIL,BIL,T,0.05,
BSE,526662,1,ARENTERP,ARENTERP,T,0.01,
BSE,526654,1,THAKDEV,THAKDEV,XT,0.05,
BSE,526650,1,TFCILTD,TFCILTD,B,0.05,
BSE,526642,1,MIRZAINT,MIRZAINT,B,0.01,
BSE,526640,1,RAYALEMA,RAYALEMA,X,0.01,
BSE,526638,1,TEXELIN,TEXELIN,XT,0.01,
BSE,526628,100,AJWAFUN,AJWAFUN,P,0.01,
BSE,526622,1,MFLINDIA,MFLINDIA,X,0.01,
BSE,526616,1,NATPLAS,NATPLAS,X,0.01,
BSE,526614,1,EXPOGAS,EXPOGAS,XT,0.01,
BSE,526612,1,BLUEDART,BLUEDART,A,0.05,
BSE,526608,1,ELECTHERM,ELECTHERM,T,0.05,
BSE,526604,1,LIPPISYS,LIPPISYS,X,0.01,
BSE,526596,1,LIBERTSHOE,LIBERTSHOE,T,0.05,
BSE,526588,1,PHOTOQUP,PHOTOQUP,X,0.01,
BSE,526586,1,WIMPLAST,WIMPLAST,X,0.05,
BSE,526582,1,TPLPLASTEH,TPLPLASTEH,T,0.05,
BSE,526576,1,TECHIN,TECHIN,Z,0.01,
BSE,526574,1,ENTRINT,ENTRINT,X,0.01,
BSE,526570,1,MIDWEST,MIDWEST,XT,0.01,
BSE,526568,1,LONTE,LONTE,X,0.01,
BSE,526550,1,CCHHL,CCHHL,T,0.01,
BSE,526546,1,CHOKSILA,CHOKSILA,X,0.01,
BSE,526544,1,SCANPGEOM,SCANPGEOM,X,0.01,
BSE,526532,1,SFPIL,SFPIL,XT,0.01,
BSE,526530,1,IIRM,IIRM,XT,0.05,
BSE,526525,1,WWALUM,WWALUM,XT,0.01,
BSE,526521,1,SANGHIIND,SANGHIIND,B,0.01,
BSE,526519,1,ALPINEHOU,ALPINEHOU,X,0.05,
BSE,526508,1,SHAHISHIP,SHAHISHIP,XT,0.01,
BSE,526506,1,SYSTMTXC,SYSTMTXC,X,0.05,
BSE,526500,1,STRGRENWO,STRGRENWO,XT,0.01,
BSE,526494,1,PROMACT,PROMACT,X,0.01,
BSE,526492,1,RISHIROOP,RISHIROOP,X,0.05,
BSE,526490,1,PRATIK,PRATIK,X,0.01,
BSE,526488,1,BHUDEVI,BHUDEVI,XT,0.01,
BSE,526481,1,PHOENXINTL,PHOENXINTL,XT,0.01,
BSE,526479,1,SKYIND,SKYIND,XT,0.05,
BSE,526477,1,SAENTER,SAENTER,X,0.01,
BSE,526473,1,ELEFLOR,ELEFLOR,X,0.01,
BSE,526471,1,WINSOMBR,WINSOMBR,XT,0.01,
BSE,526468,1,EUROLED,EUROLED,X,0.01,
BSE,526445,1,INDRANIB,INDRANIB,X,0.01,
BSE,526443,1,AEIM,AEIM,XT,0.05,
BSE,526441,1,VISIONCINE,VISIONCINE,X,0.01,
BSE,526439,1,AMBIT,AMBIT,X,0.01,
BSE,526435,1,PERFEPA,PERFEPA,X,0.05,
BSE,526433,1,ASMTEC,ASMTEC,X,0.05,
BSE,526431,1,WELTI,WELTI,XT,0.01,
BSE,526423,1,KRITI,KRITI,B,0.05,
BSE,526415,1,OKPLA,OKPLA,X,0.01,
BSE,526409,1,KKALPANAIND,KKALPANAIND,XT,0.01,
BSE,526407,1,HAMPTON,HAMPTON,B,0.01,
BSE,526397,1,ALPHAGEO,ALPHAGEO,T,0.05,
BSE,526381,1,PATINTLOG,PATINTLOG,B,0.01,
BSE,526373,1,CINDHO,CINDHO,X,0.01,
BSE,526371,1,NMDC,NMDC,A,0.05,
BSE,526367,1,GANESHHOUC,GANESHHOUC,B,0.05,
BSE,526365,1,SWARNSAR,SWARNSAR,XT,0.01,
BSE,526355,1,DUROPACK,DUROPACK,X,0.01,
BSE,526349,100,NIRBHAYIND,NIRBHAYIND,ZP,0.01,
BSE,526345,1,PANJON,PANJON,X,0.01,
BSE,526335,1,SHREYASI,SHREYASI,X,0.01,
BSE,526325,1,ORIENTLTD,ORIENTLTD,B,0.05,
BSE,526315,1,DIVSHKT,DIVSHKT,X,0.01,
BSE,526301,1,MEDINOV,MEDINOV,X,0.01,
BSE,526299,1,MPHASIS,MPHASIS,A,0.05,
BSE,526269,1,CRSTCHM,CRSTCHM,XT,0.05,
BSE,526263,1,MOLDTECH,MOLDTECH,B,0.05,
