Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,TATACONSUM,45905,OPTSTK,CE,1260,TATA CONSUMER PRODUCT LTD,TATACONSUM SEP 1260 CE,TATACONSUM26SEP24C1260,2024-09-26,456,0.05
NFO,nse_fo,TATACONSUM,45908,OPTSTK,PE,1260,TATA CONSUMER PRODUCT LTD,TATACONSUM SEP 1260 PE,TATACONSUM26SEP24P1260,2024-09-26,456,0.05
NFO,nse_fo,TATACONSUM,45909,OPTSTK,CE,1270,TATA CONSUMER PRODUCT LTD,TATACONSUM SEP 1270 CE,TATACONSUM26SEP24C1270,2024-09-26,456,0.05
NFO,nse_fo,TATACONSUM,45913,OPTSTK,PE,1270,TATA CONSUMER PRODUCT LTD,TATACONSUM SEP 1270 PE,TATACONSUM26SEP24P1270,2024-09-26,456,0.05
NFO,nse_fo,TATACONSUM,45914,OPTSTK,CE,1280,TATA CONSUMER PRODUCT LTD,TATACONSUM SEP 1280 CE,TATACONSUM26SEP24C1280,2024-09-26,456,0.05
NFO,nse_fo,TATACONSUM,45915,OPTSTK,PE,1280,TATA CONSUMER PRODUCT LTD,TATACONSUM SEP 1280 PE,TATACONSUM26SEP24P1280,2024-09-26,456,0.05
NFO,nse_fo,BANKNIFTY,45932,OPTIDX,CE,53800,BANKNIFTY,BANKNIFTY 27th NOV 53800 CE,BANKNIFTY27NOV24C53800,2024-11-27,15,0.05
NFO,nse_fo,BANKNIFTY,45933,OPTIDX,CE,47800,BANKNIFTY,BANKNIFTY 11th SEP 47800 CE,BANKNIFTY11SEP24C47800,2024-09-11,15,0.05
NFO,nse_fo,BANKNIFTY,45935,OPTIDX,PE,47800,BANKNIFTY,BANKNIFTY 11th SEP 47800 PE,BANKNIFTY11SEP24P47800,2024-09-11,15,0.05
NFO,nse_fo,BANKNIFTY,45936,OPTIDX,CE,47900,BANKNIFTY,BANKNIFTY 11th SEP 47900 CE,BANKNIFTY11SEP24C47900,2024-09-11,15,0.05
NFO,nse_fo,TATACONSUM,45952,OPTSTK,CE,1290,TATA CONSUMER PRODUCT LTD,TATACONSUM SEP 1290 CE,TATACONSUM26SEP24C1290,2024-09-26,456,0.05
NFO,nse_fo,TATACONSUM,45953,OPTSTK,PE,1290,TATA CONSUMER PRODUCT LTD,TATACONSUM SEP 1290 PE,TATACONSUM26SEP24P1290,2024-09-26,456,0.05
NFO,nse_fo,TATACONSUM,45954,OPTSTK,CE,1300,TATA CONSUMER PRODUCT LTD,TATACONSUM SEP 1300 CE,TATACONSUM26SEP24C1300,2024-09-26,456,0.05
NFO,nse_fo,BANKNIFTY,45955,OPTIDX,PE,47900,BANKNIFTY,BANKNIFTY 11th SEP 47900 PE,BANKNIFTY11SEP24P47900,2024-09-11,15,0.05
NFO,nse_fo,BANKNIFTY,45956,OPTIDX,CE,48000,BANKNIFTY,BANKNIFTY 11th SEP 48000 CE,BANKNIFTY11SEP24C48000,2024-09-11,15,0.05
NFO,nse_fo,TATACONSUM,45962,OPTSTK,PE,1300,TATA CONSUMER PRODUCT LTD,TATACONSUM SEP 1300 PE,TATACONSUM26SEP24P1300,2024-09-26,456,0.05
NFO,nse_fo,TATACONSUM,46003,OPTSTK,CE,1310,TATA CONSUMER PRODUCT LTD,TATACONSUM SEP 1310 CE,TATACONSUM26SEP24C1310,2024-09-26,456,0.05
NFO,nse_fo,TATACONSUM,46011,OPTSTK,PE,1310,TATA CONSUMER PRODUCT LTD,TATACONSUM SEP 1310 PE,TATACONSUM26SEP24P1310,2024-09-26,456,0.05
NFO,nse_fo,TATACONSUM,46012,OPTSTK,CE,1320,TATA CONSUMER PRODUCT LTD,TATACONSUM SEP 1320 CE,TATACONSUM26SEP24C1320,2024-09-26,456,0.05
NFO,nse_fo,TATACONSUM,46049,OPTSTK,PE,1320,TATA CONSUMER PRODUCT LTD,TATACONSUM SEP 1320 PE,TATACONSUM26SEP24P1320,2024-09-26,456,0.05
NFO,nse_fo,TATACONSUM,46052,OPTSTK,CE,1340,TATA CONSUMER PRODUCT LTD,TATACONSUM SEP 1340 CE,TATACONSUM26SEP24C1340,2024-09-26,456,0.05
NFO,nse_fo,TATACONSUM,46055,OPTSTK,PE,1340,TATA CONSUMER PRODUCT LTD,TATACONSUM SEP 1340 PE,TATACONSUM26SEP24P1340,2024-09-26,456,0.05
NFO,nse_fo,TATACONSUM,46058,OPTSTK,CE,1360,TATA CONSUMER PRODUCT LTD,TATACONSUM SEP 1360 CE,TATACONSUM26SEP24C1360,2024-09-26,456,0.05
NFO,nse_fo,TATACONSUM,46077,OPTSTK,PE,1360,TATA CONSUMER PRODUCT LTD,TATACONSUM SEP 1360 PE,TATACONSUM26SEP24P1360,2024-09-26,456,0.05
NFO,nse_fo,TATACONSUM,46081,OPTSTK,CE,1380,TATA CONSUMER PRODUCT LTD,TATACONSUM SEP 1380 CE,TATACONSUM26SEP24C1380,2024-09-26,456,0.05
NFO,nse_fo,LTTS,46178,OPTSTK,CE,6500,L&T TECHNOLOGY SER. LTD.,LTTS SEP 6500 CE,LTTS26SEP24C6500,2024-09-26,100,0.05
NFO,nse_fo,NIFTY,46181,OPTIDX,CE,24500,NIFTY,NIFTY NOV 24500 CE,NIFTY28NOV24C24500,2024-11-28,25,0.05
NFO,nse_fo,NIFTY,46182,OPTIDX,PE,24500,NIFTY,NIFTY NOV 24500 PE,NIFTY28NOV24P24500,2024-11-28,25,0.05
NFO,nse_fo,NIFTY,46185,OPTIDX,CE,24550,NIFTY,NIFTY NOV 24550 CE,NIFTY28NOV24C24550,2024-11-28,25,0.05
NFO,nse_fo,NIFTY,46186,OPTIDX,PE,24550,NIFTY,NIFTY NOV 24550 PE,NIFTY28NOV24P24550,2024-11-28,25,0.05
NFO,nse_fo,BANKNIFTY,46269,OPTIDX,CE,57500,BANKNIFTY,BANKNIFTY 30th OCT 57500 CE,BANKNIFTY30OCT24C57500,2024-10-30,15,0.05
NFO,nse_fo,BANKNIFTY,46270,OPTIDX,PE,57500,BANKNIFTY,BANKNIFTY 30th OCT 57500 PE,BANKNIFTY30OCT24P57500,2024-10-30,15,0.05
NFO,nse_fo,BANKNIFTY,46322,OPTIDX,PE,53800,BANKNIFTY,BANKNIFTY 27th NOV 53800 PE,BANKNIFTY27NOV24P53800,2024-11-27,15,0.05
NFO,nse_fo,BANKNIFTY,46323,OPTIDX,CE,53900,BANKNIFTY,BANKNIFTY 27th NOV 53900 CE,BANKNIFTY27NOV24C53900,2024-11-27,15,0.05
NFO,nse_fo,BANKNIFTY,46324,OPTIDX,PE,53900,BANKNIFTY,BANKNIFTY 27th NOV 53900 PE,BANKNIFTY27NOV24P53900,2024-11-27,15,0.05
NFO,nse_fo,BANKNIFTY,46325,OPTIDX,CE,54000,BANKNIFTY,BANKNIFTY 27th NOV 54000 CE,BANKNIFTY27NOV24C54000,2024-11-27,15,0.05
NFO,nse_fo,BANKNIFTY,46326,OPTIDX,PE,54000,BANKNIFTY,BANKNIFTY 27th NOV 54000 PE,BANKNIFTY27NOV24P54000,2024-11-27,15,0.05
NFO,nse_fo,BANKNIFTY,46328,OPTIDX,CE,58000,BANKNIFTY,BANKNIFTY 30th OCT 58000 CE,BANKNIFTY30OCT24C58000,2024-10-30,15,0.05
NFO,nse_fo,BANKNIFTY,46329,OPTIDX,CE,54100,BANKNIFTY,BANKNIFTY 27th NOV 54100 CE,BANKNIFTY27NOV24C54100,2024-11-27,15,0.05
NFO,nse_fo,BANKNIFTY,46333,OPTIDX,PE,58000,BANKNIFTY,BANKNIFTY 30th OCT 58000 PE,BANKNIFTY30OCT24P58000,2024-10-30,15,0.05
NFO,nse_fo,TORNTPHARM,46338,FUTSTK,XX,-1,TORRENT PHARMACEUTICALS L,TORNTPHARM OCT FUT,TORNTPHARM31OCT24F,2024-10-31,250,0.05
NFO,nse_fo,TRENT,46339,FUTSTK,XX,-1,TRENT LTD,TRENT OCT FUT,TRENT31OCT24F,2024-10-31,200,0.05
NFO,nse_fo,TVSMOTOR,46344,FUTSTK,XX,-1,TVS MOTOR COMPANY  LTD,TVSMOTOR OCT FUT,TVSMOTOR31OCT24F,2024-10-31,350,0.05
NFO,nse_fo,UBL,46345,FUTSTK,XX,-1,UNITED BREWERIES LTD,UBL OCT FUT,UBL31OCT24F,2024-10-31,400,0.05
NFO,nse_fo,ULTRACEMCO,46346,FUTSTK,XX,-1,ULTRATECH CEMENT LIMITED,ULTRACEMCO OCT FUT,ULTRACEMCO31OCT24F,2024-10-31,100,0.05
NFO,nse_fo,UNITDSPR,46347,FUTSTK,XX,-1,UNITED SPIRITS LIMITED,UNITDSPR OCT FUT,UNITDSPR31OCT24F,2024-10-31,700,0.05
NFO,nse_fo,BANKNIFTY,46354,OPTIDX,CE,58500,BANKNIFTY,BANKNIFTY 30th OCT 58500 CE,BANKNIFTY30OCT24C58500,2024-10-30,15,0.05
NFO,nse_fo,BANKNIFTY,46355,OPTIDX,PE,58500,BANKNIFTY,BANKNIFTY 30th OCT 58500 PE,BANKNIFTY30OCT24P58500,2024-10-30,15,0.05
NFO,nse_fo,BANKNIFTY,46364,OPTIDX,CE,59000,BANKNIFTY,BANKNIFTY 30th OCT 59000 CE,BANKNIFTY30OCT24C59000,2024-10-30,15,0.05
NFO,nse_fo,BANKNIFTY,46365,OPTIDX,PE,59000,BANKNIFTY,BANKNIFTY 30th OCT 59000 PE,BANKNIFTY30OCT24P59000,2024-10-30,15,0.05
NFO,nse_fo,NIFTY,46472,OPTIDX,CE,24600,NIFTY,NIFTY NOV 24600 CE,NIFTY28NOV24C24600,2024-11-28,25,0.05
NFO,nse_fo,NIFTY,46473,OPTIDX,PE,24600,NIFTY,NIFTY NOV 24600 PE,NIFTY28NOV24P24600,2024-11-28,25,0.05
NFO,nse_fo,NIFTY,46474,OPTIDX,CE,24650,NIFTY,NIFTY NOV 24650 CE,NIFTY28NOV24C24650,2024-11-28,25,0.05
NFO,nse_fo,NIFTY,46475,OPTIDX,PE,24650,NIFTY,NIFTY NOV 24650 PE,NIFTY28NOV24P24650,2024-11-28,25,0.05
NFO,nse_fo,NIFTY,46476,OPTIDX,CE,24700,NIFTY,NIFTY NOV 24700 CE,NIFTY28NOV24C24700,2024-11-28,25,0.05
NFO,nse_fo,NIFTY,46479,OPTIDX,PE,24700,NIFTY,NIFTY NOV 24700 PE,NIFTY28NOV24P24700,2024-11-28,25,0.05
NFO,nse_fo,FINNIFTY,46511,OPTIDX,CE,25200,FINNIFTY,FINNIFTY 3rd SEP 25200 CE,FINNIFTY03SEP24C25200,2024-09-03,25,0.05
NFO,nse_fo,FINNIFTY,46512,OPTIDX,PE,25200,FINNIFTY,FINNIFTY 3rd SEP 25200 PE,FINNIFTY03SEP24P25200,2024-09-03,25,0.05
NFO,nse_fo,TATACONSUM,46623,OPTSTK,CE,1040,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1040 CE,TATACONSUM31OCT24C1040,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46628,OPTSTK,PE,1040,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1040 PE,TATACONSUM31OCT24P1040,2024-10-31,456,0.05
NFO,nse_fo,BANKNIFTY,46641,OPTIDX,PE,54100,BANKNIFTY,BANKNIFTY 27th NOV 54100 PE,BANKNIFTY27NOV24P54100,2024-11-27,15,0.05
NFO,nse_fo,BANKNIFTY,46642,OPTIDX,CE,54200,BANKNIFTY,BANKNIFTY 27th NOV 54200 CE,BANKNIFTY27NOV24C54200,2024-11-27,15,0.05
NFO,nse_fo,BANKNIFTY,46643,OPTIDX,PE,54200,BANKNIFTY,BANKNIFTY 27th NOV 54200 PE,BANKNIFTY27NOV24P54200,2024-11-27,15,0.05
NFO,nse_fo,BANKNIFTY,46644,OPTIDX,CE,54300,BANKNIFTY,BANKNIFTY 27th NOV 54300 CE,BANKNIFTY27NOV24C54300,2024-11-27,15,0.05
NFO,nse_fo,TATACONSUM,46645,OPTSTK,CE,1060,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1060 CE,TATACONSUM31OCT24C1060,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46646,OPTSTK,PE,1060,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1060 PE,TATACONSUM31OCT24P1060,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46647,OPTSTK,CE,1080,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1080 CE,TATACONSUM31OCT24C1080,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46648,OPTSTK,PE,1080,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1080 PE,TATACONSUM31OCT24P1080,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46650,OPTSTK,CE,1100,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1100 CE,TATACONSUM31OCT24C1100,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46651,OPTSTK,PE,1100,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1100 PE,TATACONSUM31OCT24P1100,2024-10-31,456,0.05
NFO,nse_fo,BANKNIFTY,46657,OPTIDX,PE,54300,BANKNIFTY,BANKNIFTY 27th NOV 54300 PE,BANKNIFTY27NOV24P54300,2024-11-27,15,0.05
NFO,nse_fo,BANKNIFTY,46658,OPTIDX,CE,54400,BANKNIFTY,BANKNIFTY 27th NOV 54400 CE,BANKNIFTY27NOV24C54400,2024-11-27,15,0.05
NFO,nse_fo,BANKNIFTY,46663,OPTIDX,PE,54400,BANKNIFTY,BANKNIFTY 27th NOV 54400 PE,BANKNIFTY27NOV24P54400,2024-11-27,15,0.05
NFO,nse_fo,TATACONSUM,46666,OPTSTK,CE,1120,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1120 CE,TATACONSUM31OCT24C1120,2024-10-31,456,0.05
NFO,nse_fo,BANKNIFTY,46667,OPTIDX,CE,54500,BANKNIFTY,BANKNIFTY 27th NOV 54500 CE,BANKNIFTY27NOV24C54500,2024-11-27,15,0.05
NFO,nse_fo,TATACONSUM,46668,OPTSTK,PE,1120,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1120 PE,TATACONSUM31OCT24P1120,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46674,OPTSTK,CE,1140,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1140 CE,TATACONSUM31OCT24C1140,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46675,OPTSTK,PE,1140,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1140 PE,TATACONSUM31OCT24P1140,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46677,OPTSTK,CE,1160,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1160 CE,TATACONSUM31OCT24C1160,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46679,OPTSTK,PE,1160,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1160 PE,TATACONSUM31OCT24P1160,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46682,OPTSTK,CE,1180,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1180 CE,TATACONSUM31OCT24C1180,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46684,OPTSTK,PE,1180,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1180 PE,TATACONSUM31OCT24P1180,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46685,OPTSTK,CE,1200,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1200 CE,TATACONSUM31OCT24C1200,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46686,OPTSTK,PE,1200,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1200 PE,TATACONSUM31OCT24P1200,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46700,OPTSTK,CE,1220,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1220 CE,TATACONSUM31OCT24C1220,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46703,OPTSTK,PE,1220,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1220 PE,TATACONSUM31OCT24P1220,2024-10-31,456,0.05
NFO,nse_fo,MIDCPNIFTY,46712,OPTIDX,PE,12200,MIDCPNIFTY,MIDCPNIFTY 23rd SEP 12200 PE,MIDCPNIFTY23SEP24P12200,2024-09-23,50,0.05
NFO,nse_fo,TATACONSUM,46713,OPTSTK,CE,1240,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1240 CE,TATACONSUM31OCT24C1240,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46714,OPTSTK,PE,1240,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1240 PE,TATACONSUM31OCT24P1240,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46715,OPTSTK,CE,1260,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1260 CE,TATACONSUM31OCT24C1260,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46716,OPTSTK,PE,1260,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1260 PE,TATACONSUM31OCT24P1260,2024-10-31,456,0.05
NFO,nse_fo,MIDCPNIFTY,46718,OPTIDX,CE,12225,MIDCPNIFTY,MIDCPNIFTY 23rd SEP 12225 CE,MIDCPNIFTY23SEP24C12225,2024-09-23,50,0.05
NFO,nse_fo,MIDCPNIFTY,46723,OPTIDX,PE,12225,MIDCPNIFTY,MIDCPNIFTY 23rd SEP 12225 PE,MIDCPNIFTY23SEP24P12225,2024-09-23,50,0.05
NFO,nse_fo,MIDCPNIFTY,46724,OPTIDX,CE,12250,MIDCPNIFTY,MIDCPNIFTY 23rd SEP 12250 CE,MIDCPNIFTY23SEP24C12250,2024-09-23,50,0.05
NFO,nse_fo,TATACONSUM,46725,OPTSTK,CE,1280,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1280 CE,TATACONSUM31OCT24C1280,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46726,OPTSTK,PE,1280,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1280 PE,TATACONSUM31OCT24P1280,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46733,OPTSTK,CE,1300,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1300 CE,TATACONSUM31OCT24C1300,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46734,OPTSTK,PE,1300,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1300 PE,TATACONSUM31OCT24P1300,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46738,OPTSTK,CE,1320,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1320 CE,TATACONSUM31OCT24C1320,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46739,OPTSTK,PE,1320,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1320 PE,TATACONSUM31OCT24P1320,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46754,OPTSTK,CE,1340,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1340 CE,TATACONSUM31OCT24C1340,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46755,OPTSTK,PE,1340,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1340 PE,TATACONSUM31OCT24P1340,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46756,OPTSTK,CE,1360,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1360 CE,TATACONSUM31OCT24C1360,2024-10-31,456,0.05
NFO,nse_fo,TATACONSUM,46757,OPTSTK,PE,1360,TATA CONSUMER PRODUCT LTD,TATACONSUM OCT 1360 PE,TATACONSUM31OCT24P1360,2024-10-31,456,0.05
NFO,nse_fo,IPCALAB,46863,OPTSTK,CE,1560,IPCA LABORATORIES LTD,IPCALAB SEP 1560 CE,IPCALAB26SEP24C1560,2024-09-26,650,0.05
NFO,nse_fo,IPCALAB,46864,OPTSTK,PE,1560,IPCA LABORATORIES LTD,IPCALAB SEP 1560 PE,IPCALAB26SEP24P1560,2024-09-26,650,0.05
NFO,nse_fo,FINNIFTY,46908,OPTIDX,CE,19500,FINNIFTY,FINNIFTY SEP 19500 CE,FINNIFTY24SEP24C19500,2024-09-24,25,0.05
NFO,nse_fo,FINNIFTY,46909,OPTIDX,PE,19500,FINNIFTY,FINNIFTY SEP 19500 PE,FINNIFTY24SEP24P19500,2024-09-24,25,0.05
NFO,nse_fo,NIFTY,46936,OPTIDX,PE,22650,NIFTY,NIFTY SEP 22650 PE,NIFTY26SEP24P22650,2024-09-26,25,0.05
NFO,nse_fo,NIFTY,46937,OPTIDX,CE,22700,NIFTY,NIFTY SEP 22700 CE,NIFTY26SEP24C22700,2024-09-26,25,0.05
NFO,nse_fo,NIFTY,46944,OPTIDX,PE,22700,NIFTY,NIFTY SEP 22700 PE,NIFTY26SEP24P22700,2024-09-26,25,0.05
NFO,nse_fo,NIFTY,46947,OPTIDX,CE,22750,NIFTY,NIFTY SEP 22750 CE,NIFTY26SEP24C22750,2024-09-26,25,0.05
NFO,nse_fo,FINNIFTY,46951,OPTIDX,CE,20000,FINNIFTY,FINNIFTY SEP 20000 CE,FINNIFTY24SEP24C20000,2024-09-24,25,0.05
NFO,nse_fo,FINNIFTY,46953,OPTIDX,PE,20000,FINNIFTY,FINNIFTY SEP 20000 PE,FINNIFTY24SEP24P20000,2024-09-24,25,0.05
NFO,nse_fo,FINNIFTY,46986,OPTIDX,CE,20500,FINNIFTY,FINNIFTY SEP 20500 CE,FINNIFTY24SEP24C20500,2024-09-24,25,0.05
NFO,nse_fo,FINNIFTY,46987,OPTIDX,PE,20500,FINNIFTY,FINNIFTY SEP 20500 PE,FINNIFTY24SEP24P20500,2024-09-24,25,0.05
NFO,nse_fo,FINNIFTY,46988,OPTIDX,CE,20600,FINNIFTY,FINNIFTY SEP 20600 CE,FINNIFTY24SEP24C20600,2024-09-24,25,0.05
NFO,nse_fo,FINNIFTY,46989,OPTIDX,PE,20600,FINNIFTY,FINNIFTY SEP 20600 PE,FINNIFTY24SEP24P20600,2024-09-24,25,0.05
NFO,nse_fo,FINNIFTY,46991,OPTIDX,CE,20700,FINNIFTY,FINNIFTY SEP 20700 CE,FINNIFTY24SEP24C20700,2024-09-24,25,0.05
NFO,nse_fo,FINNIFTY,46992,OPTIDX,PE,20700,FINNIFTY,FINNIFTY SEP 20700 PE,FINNIFTY24SEP24P20700,2024-09-24,25,0.05
NFO,nse_fo,FINNIFTY,46994,OPTIDX,CE,20800,FINNIFTY,FINNIFTY SEP 20800 CE,FINNIFTY24SEP24C20800,2024-09-24,25,0.05
NFO,nse_fo,FINNIFTY,46996,OPTIDX,PE,20800,FINNIFTY,FINNIFTY SEP 20800 PE,FINNIFTY24SEP24P20800,2024-09-24,25,0.05
NFO,nse_fo,FINNIFTY,46997,OPTIDX,CE,20900,FINNIFTY,FINNIFTY SEP 20900 CE,FINNIFTY24SEP24C20900,2024-09-24,25,0.05
NFO,nse_fo,FINNIFTY,46998,OPTIDX,PE,20900,FINNIFTY,FINNIFTY SEP 20900 PE,FINNIFTY24SEP24P20900,2024-09-24,25,0.05
NFO,nse_fo,FINNIFTY,47014,OPTIDX,CE,21000,FINNIFTY,FINNIFTY SEP 21000 CE,FINNIFTY24SEP24C21000,2024-09-24,25,0.05
NFO,nse_fo,FINNIFTY,47015,OPTIDX,PE,21000,FINNIFTY,FINNIFTY SEP 21000 PE,FINNIFTY24SEP24P21000,2024-09-24,25,0.05
NFO,nse_fo,FINNIFTY,47017,OPTIDX,CE,21100,FINNIFTY,FINNIFTY SEP 21100 CE,FINNIFTY24SEP24C21100,2024-09-24,25,0.05
NFO,nse_fo,FINNIFTY,47021,OPTIDX,PE,21100,FINNIFTY,FINNIFTY SEP 21100 PE,FINNIFTY24SEP24P21100,2024-09-24,25,0.05
NFO,nse_fo,FINNIFTY,47025,OPTIDX,CE,21200,FINNIFTY,FINNIFTY SEP 21200 CE,FINNIFTY24SEP24C21200,2024-09-24,25,0.05
NFO,nse_fo,FINNIFTY,47026,OPTIDX,PE,21200,FINNIFTY,FINNIFTY SEP 21200 PE,FINNIFTY24SEP24P21200,2024-09-24,25,0.05
NFO,nse_fo,FINNIFTY,47038,OPTIDX,CE,21300,FINNIFTY,FINNIFTY SEP 21300 CE,FINNIFTY24SEP24C21300,2024-09-24,25,0.05
NFO,nse_fo,FINNIFTY,47039,OPTIDX,PE,21300,FINNIFTY,FINNIFTY SEP 21300 PE,FINNIFTY24SEP24P21300,2024-09-24,25,0.05
NFO,nse_fo,FINNIFTY,47040,OPTIDX,CE,21400,FINNIFTY,FINNIFTY SEP 21400 CE,FINNIFTY24SEP24C21400,2024-09-24,25,0.05
NFO,nse_fo,FINNIFTY,47041,OPTIDX,PE,21400,FINNIFTY,FINNIFTY SEP 21400 PE,FINNIFTY24SEP24P21400,2024-09-24,25,0.05
NFO,nse_fo,FINNIFTY,47042,OPTIDX,CE,21500,FINNIFTY,FINNIFTY SEP 21500 CE,FINNIFTY24SEP24C21500,2024-09-24,25,0.05
NFO,nse_fo,BANKNIFTY,47048,OPTIDX,CE,46000,BANKNIFTY,BANKNIFTY 4th SEP 46000 CE,BANKNIFTY04SEP24C46000,2024-09-04,15,0.05
NFO,nse_fo,BANKNIFTY,47053,OPTIDX,PE,46000,BANKNIFTY,BANKNIFTY 4th SEP 46000 PE,BANKNIFTY04SEP24P46000,2024-09-04,15,0.05
NFO,nse_fo,BANKNIFTY,47062,OPTIDX,CE,46500,BANKNIFTY,BANKNIFTY 4th SEP 46500 CE,BANKNIFTY04SEP24C46500,2024-09-04,15,0.05
NFO,nse_fo,BANKNIFTY,47065,OPTIDX,PE,46500,BANKNIFTY,BANKNIFTY 4th SEP 46500 PE,BANKNIFTY04SEP24P46500,2024-09-04,15,0.05
NFO,nse_fo,BANKNIFTY,47068,OPTIDX,CE,46700,BANKNIFTY,BANKNIFTY 4th SEP 46700 CE,BANKNIFTY04SEP24C46700,2024-09-04,15,0.05
NFO,nse_fo,BANKNIFTY,47070,OPTIDX,PE,46700,BANKNIFTY,BANKNIFTY 4th SEP 46700 PE,BANKNIFTY04SEP24P46700,2024-09-04,15,0.05
NFO,nse_fo,BANKNIFTY,47071,OPTIDX,CE,46800,BANKNIFTY,BANKNIFTY 4th SEP 46800 CE,BANKNIFTY04SEP24C46800,2024-09-04,15,0.05
NFO,nse_fo,BANKNIFTY,47073,OPTIDX,PE,46800,BANKNIFTY,BANKNIFTY 4th SEP 46800 PE,BANKNIFTY04SEP24P46800,2024-09-04,15,0.05
NFO,nse_fo,BANKNIFTY,47074,OPTIDX,CE,46900,BANKNIFTY,BANKNIFTY 4th SEP 46900 CE,BANKNIFTY04SEP24C46900,2024-09-04,15,0.05
NFO,nse_fo,BANKNIFTY,47075,OPTIDX,PE,46900,BANKNIFTY,BANKNIFTY 4th SEP 46900 PE,BANKNIFTY04SEP24P46900,2024-09-04,15,0.05
NFO,nse_fo,BANKNIFTY,47076,OPTIDX,CE,47000,BANKNIFTY,BANKNIFTY 4th SEP 47000 CE,BANKNIFTY04SEP24C47000,2024-09-04,15,0.05
NFO,nse_fo,BANKNIFTY,47078,OPTIDX,PE,47000,BANKNIFTY,BANKNIFTY 4th SEP 47000 PE,BANKNIFTY04SEP24P47000,2024-09-04,15,0.05
NFO,nse_fo,BANKNIFTY,47079,OPTIDX,CE,47100,BANKNIFTY,BANKNIFTY 4th SEP 47100 CE,BANKNIFTY04SEP24C47100,2024-09-04,15,0.05
