Exchange,Token,LotSize,Symbol,TradingSymbol,Instrument,Isin,TickSize,
BSE,532955,1,RECLTD,RECLTD,A,INE020B01018,0.05,
BSE,532953,1,VGUARD,VGUARD,A,INE951I01027,0.05,
BSE,532952,1,NAHARCAP,NAHARCAP,B,INE049I01012,0.05,
BSE,532951,1,GSS,GSS,B,INE871H01011,0.05,
BSE,532947,1,IRB,IRB,A,INE821I01022,0.01,
BSE,532946,1,BANG,BANG,B,INE863I01016,0.01,
BSE,532945,1,SEPC,SEPC,B,INE964H01014,0.01,
BSE,532944,1,ONMOBILE,ONMOBILE,B,INE809I01019,0.01,
BSE,532942,1,KNRCON,KNRCON,A,INE634I01029,0.05,
BSE,532941,1,CORDSCABLE,CORDSCABLE,T,INE792I01017,0.05,
BSE,532940,1,JKIL,JKIL,A,INE576I01022,0.05,
BSE,532939,1,RPOWER,RPOWER,A,INE614G01033,0.01,
BSE,532937,1,KUANTUM,KUANTUM,B,INE529I01021,0.05,
BSE,532935,1,ARIES,ARIES,B,INE298I01015,0.05,
BSE,532934,1,PPAP,PPAP,B,INE095I01015,0.05,
BSE,532933,1,PORWAL,PORWAL,X,INE386I01018,0.01,
BSE,532932,1,MANAKSIA,MANAKSIA,B,INE015D01022,0.01,
BSE,532931,1,BURNPUR,BURNPUR,B,INE817H01014,0.01,
BSE,532930,1,BGRENERGY,BGRENERGY,T,INE661I01014,0.01,
BSE,532929,1,BRIGADE,BRIGADE,A,INE791I01019,0.05,
BSE,532928,1,TRIL,TRIL,T,INE763I01026,0.05,
BSE,532927,1,ECLERX,ECLERX,A,INE738I01010,0.05,
BSE,532926,1,JYOTHYLAB,JYOTHYLAB,A,INE668F01031,0.05,
BSE,532925,1,KAUSHALYA,KAUSHALYA,B,INE234I01028,0.05,
BSE,532924,1,KOLTEPATIL,KOLTEPATIL,B,INE094I01018,0.05,
BSE,532923,1,RGL,RGL,B,INE722H01024,0.01,
BSE,532922,1,EDELWEISS,EDELWEISS,A,INE532F01054,0.01,
BSE,532921,1,ADANIPORTS,ADANIPORTS,A,INE742F01042,0.05,
BSE,532918,1,RATHIBAR,RATHIBAR,XT,INE575I01016,0.01,
BSE,532916,1,BVCL,BVCL,T,INE139I01011,0.01,
BSE,532915,1,RELIGARE,RELIGARE,A,INE621H01010,0.05,
BSE,532911,1,PARLEIND,PARLEIND,X,INE272G01014,0.01,
BSE,532907,1,IL&FSENGG,IL&FSENGG,Z,INE369I01014,0.01,
BSE,532906,1,MAANALU,MAANALU,B,INE215I01027,0.05,
BSE,532904,1,SUPREMEINF,SUPREMEINF,Z,INE550H01011,0.01,
BSE,532900,1,PAISALO,PAISALO,A,INE420C01059,0.01,
BSE,532899,1,KSCL,KSCL,A,INE455I01029,0.05,
BSE,532898,1,POWERGRID,POWERGRID,A,INE752E01010,0.05,
BSE,532896,1,MAGNUM,MAGNUM,B,INE387I01016,0.01,
BSE,532895,1,NAGREEKCAP,NAGREEKCAP,B,INE245I01016,0.01,
BSE,532894,1,INDOWIND,INDOWIND,B,INE227G01018,0.01,
BSE,532893,1,VTMLTD,VTMLTD,X,INE222F01029,0.01,
BSE,532892,1,MOTILALOFS,MOTILALOFS,A,INE338I01027,0.05,
BSE,532891,1,PURVA,PURVA,T,INE323I01011,0.05,
BSE,532890,1,TAKE,TAKE,B,INE142I01023,0.01,
BSE,532889,1,KPRMILL,KPRMILL,A,INE930H01031,0.05,
BSE,532888,1,ASIANTILES,ASIANTILES,B,INE022I01019,0.01,
BSE,532886,1,SELMC,SELMC,B,INE105I01020,0.01,
BSE,532885,1,CENTRALBK,CENTRALBK,A,INE483A01010,0.01,
BSE,532884,1,REFEX,REFEX,B,INE056I01025,0.05,
BSE,532880,1,OMAXE,OMAXE,B,INE800H01010,0.01,
BSE,532879,1,SSLEL,SSLEL,XT,INE117H01019,0.05,
BSE,532878,1,ALPA,ALPA,B,INE385I01010,0.01,
BSE,532875,1,ADSL,ADSL,B,INE102I01027,0.05,
BSE,532873,1,HDIL,HDIL,Z,INE191I01012,0.01,
BSE,532872,1,SPARC,SPARC,A,INE232I01014,0.05,
BSE,532870,1,ANKITMETAL,ANKITMETAL,B,INE106I01010,0.01,
BSE,532869,1,TARMAT,TARMAT,T,INE924H01018,0.01,
BSE,532868,1,DLF,DLF,A,INE271C01023,0.05,
BSE,532867,1,V2RETAIL,V2RETAIL,T,INE945H01013,0.05,
BSE,532864,1,NELCAST,NELCAST,B,INE189I01024,0.05,
BSE,532859,1,HGS,HGS,A,INE170I01016,0.05,
BSE,532856,1,TIMETECHNO,TIMETECHNO,A,INE508G01029,0.05,
BSE,532855,1,HARYNACAP,HARYNACAP,X,INE928H01019,0.05,
BSE,532853,1,ASAHISONG,ASAHISONG,B,INE228I01012,0.05,
BSE,532851,1,INSECTICID,INSECTICID,B,INE070I01018,0.05,
BSE,532850,1,MICEL,MICEL,B,INE287C01037,0.01,
BSE,532848,1,DELTACORP,DELTACORP,A,INE124G01033,0.05,
BSE,532847,1,HILTON,HILTON,B,INE788H01017,0.05,
BSE,532845,1,TGBHOTELS,TGBHOTELS,B,INE797H01018,0.01,
BSE,532843,1,FORTIS,FORTIS,A,INE061F01013,0.05,
BSE,532842,1,SRHHYPOLTD,SRHHYPOLTD,B,INE917H01012,0.05,
BSE,532841,1,SAHYADRI,SAHYADRI,B,INE280H01015,0.05,
BSE,532839,1,DISHTV,DISHTV,A,INE836F01026,0.01,
BSE,532835,1,ICRA,ICRA,A,INE725G01011,0.05,
BSE,532834,1,CAMLINFINE,CAMLINFINE,A,INE052I01032,0.01,
BSE,532832,1,IBREALEST,IBREALEST,A,INE069I01010,0.05,
BSE,532830,1,ASTRAL,ASTRAL,A,INE006I01046,0.05,
BSE,532829,1,LEHAR,LEHAR,X,INE976H01018,0.05,
BSE,532828,1,AMDIND,AMDIND,B,INE005I01014,0.01,
BSE,532827,1,PAGEIND,PAGEIND,A,INE761H01022,0.05,
BSE,532826,1,RAJTV,RAJTV,T,INE952H01027,0.01,
BSE,532825,1,JAGJANANI,JAGJANANI,XT,INE702H01018,0.01,
BSE,532822,1,IDEA,IDEA,A,INE669E01016,0.01,
BSE,532820,1,ELAND,ELAND,XT,INE311H01018,0.01,
BSE,532817,1,ORIENTALTL,ORIENTALTL,T,INE998H01012,0.01,
BSE,532815,1,SMSPHARMA,SMSPHARMA,B,INE812G01025,0.05,
BSE,532814,1,INDIANB,INDIANB,A,INE562A01011,0.05,
BSE,532812,1,TFL,TFL,B,INE804H01012,0.01,
BSE,532811,1,AHLUCONT,AHLUCONT,A,INE758C01029,0.05,
BSE,532810,1,PFC,PFC,A,INE134E01011,0.05,
BSE,532809,1,FSL,FSL,A,INE684F01012,0.05,
BSE,532808,1,PGIL,PGIL,B,INE940H01022,0.05,
BSE,532807,1,CINELINE,CINELINE,B,INE704H01022,0.05,
BSE,532806,1,AICHAMP,AICHAMP,X,INE768E01024,0.01,
BSE,532805,1,REDINGTON,REDINGTON,A,INE891D01026,0.05,
BSE,532804,1,TIIL,TIIL,B,INE545H01011,0.05,
BSE,532801,1,CTE,CTE,T,INE627H01017,0.01,
BSE,532800,1,TV18BRDCST,TV18BRDCST,A,INE886H01027,0.01,
BSE,532799,1,HUBTOWN,HUBTOWN,T,INE703H01016,0.05,
BSE,532798,1,NETWORK18,NETWORK18,A,INE870H01013,0.01,
BSE,532797,1,AUTOIND,AUTOIND,B,INE718H01014,0.05,
BSE,532796,1,LUMAXTECH,LUMAXTECH,A,INE872H01027,0.05,
BSE,532794,1,ZEEMEDIA,ZEEMEDIA,B,INE966H01019,0.01,
BSE,532790,1,TANLA,TANLA,A,INE483C01032,0.05,
BSE,532785,1,RUCHIRA,RUCHIRA,B,INE803H01014,0.05,
BSE,532784,1,SOBHA,SOBHA,A,INE671H01015,0.05,
BSE,532783,1,LTFOODS,LTFOODS,A,INE818H01020,0.05,
BSE,532782,1,SUTLEJTEX,SUTLEJTEX,B,INE645H01027,0.01,
BSE,532780,1,PARSVNATH,PARSVNATH,B,INE561H01026,0.01,
BSE,532779,1,TORNTPOWER,TORNTPOWER,A,INE813H01021,0.05,
BSE,532777,1,NAUKRI,NAUKRI,A,INE663F01024,0.05,
BSE,532776,1,SHIVAMAUTO,SHIVAMAUTO,B,INE637H01024,0.01,
BSE,532775,1,GTLINFRA,GTLINFRA,B,INE221H01019,0.01,
BSE,532773,1,GLOBALVECT,GLOBALVECT,T,INE792H01019,0.05,
BSE,532772,1,DCBBANK,DCBBANK,A,INE503A01015,0.05,
BSE,532771,1,JHS,JHS,T,INE544H01014,0.01,
BSE,532768,1,FIEMIND,FIEMIND,B,INE737H01014,0.05,
BSE,532764,1,GEECEE,GEECEE,B,INE916G01016,0.05,
BSE,532762,1,ACE,ACE,A,INE731H01025,0.05,
BSE,532761,1,HOVS,HOVS,T,INE596H01014,0.01,
BSE,532760,1,DEEPENR,DEEPENR,B,INE677H01012,0.05,
BSE,532759,1,ATLANTAA,ATLANTAA,T,INE285H01022,0.01,
BSE,532757,1,VOLTAMP,VOLTAMP,A,INE540H01012,0.05,
BSE,532756,1,CIEINDIA,CIEINDIA,A,INE536H01010,0.05,
BSE,532755,1,TECHM,TECHM,A,INE669C01036,0.05,
BSE,532754,1,GMRINFRA,GMRINFRA,A,INE776C01039,0.01,
BSE,532749,1,ALLCARGO,ALLCARGO,A,INE418H01029,0.01,
BSE,532748,1,PFOCUS,PFOCUS,B,INE367G01038,0.01,
BSE,532745,1,INDICAP,INDICAP,X,INE347H01012,0.01,
BSE,532744,1,GTNTEX,GTNTEX,X,INE302H01017,0.01,
BSE,532742,1,PAUSHAKLTD,PAUSHAKLTD,B,INE111F01016,0.05,
BSE,532741,1,KAMDHENU,KAMDHENU,B,INE390H01012,0.05,
BSE,532740,1,LOKESHMACH,LOKESHMACH,T,INE397H01017,0.05,
BSE,532738,1,TCLCONS,TCLCONS,B,INE388G01026,0.01,
BSE,532737,1,EMKAY,EMKAY,B,INE296H01011,0.05,
BSE,532735,1,RSYSTEMS,RSYSTEMS,B,INE411H01032,0.05,
BSE,532734,1,GPIL,GPIL,A,INE177H01021,0.05,
BSE,532733,1,SUNTV,SUNTV,A,INE424H01027,0.05,
BSE,532732,1,KKCL,KKCL,B,INE401H01017,0.05,
BSE,532730,1,SGL,SGL,B,INE353H01010,0.01,
BSE,532729,1,UTTAMSUGAR,UTTAMSUGAR,B,INE786F01031,0.05,
BSE,532728,1,MALUPAPER,MALUPAPER,T,INE383H01017,0.01,
BSE,532726,1,GALLANTT,GALLANTT,T,INE297H01019,0.05,
BSE,532725,1,SOLARINDS,SOLARINDS,A,INE343H01029,0.05,
BSE,532723,1,MPDL,MPDL,XT,INE493H01014,0.01,
BSE,532722,1,NITCO,NITCO,T,INE858F01012,0.01,
BSE,532720,1,M&MFIN,M&MFIN,A,INE774D01024,0.05,
BSE,532719,1,BLKASHYAP,BLKASHYAP,B,INE350H01032,0.01,
BSE,532717,1,INDOTECH,INDOTECH,T,INE332H01014,0.05,
BSE,532716,1,GILLANDERS,GILLANDERS,T,INE047B01011,0.01,
BSE,532714,1,KEC,KEC,A,INE389H01022,0.05,
BSE,532713,1,SAKUMA,SAKUMA,B,INE190H01024,0.01,
BSE,532712,1,RCOM,RCOM,T,INE330H01018,0.01,
BSE,532710,1,SADBHAV,SADBHAV,T,INE226H01026,0.01,
BSE,532708,1,GVKPIL,GVKPIL,T,INE251H01024,0.01,
BSE,532707,1,DYNPRO,DYNPRO,B,INE256H01015,0.05,
BSE,532705,1,JAGRAN,JAGRAN,B,INE199G01027,0.05,
BSE,532702,1,GSPL,GSPL,A,INE246F01010,0.05,
BSE,532701,1,CELLA,CELLA,Z,INE266H01014,0.01,
BSE,532700,1,ENIL,ENIL,B,INE265F01028,0.05,
BSE,532699,1,ROHLTD,ROHLTD,B,INE283H01019,0.05,
BSE,532698,1,NITINSPIN,NITINSPIN,B,INE229H01012,0.05,
BSE,532696,1,EDUCOMP,EDUCOMP,Z,INE216H01027,0.01,
BSE,532695,1,CELEBRITY,CELEBRITY,B,INE185H01016,0.01,
BSE,532694,1,ASMS,ASMS,B,INE855F01042,0.01,
BSE,532689,1,PVRINOX,PVRINOX,A,INE191H01014,0.05,
BSE,532687,1,REPRO,REPRO,B,INE461B01014,0.05,
BSE,532686,1,KERNEX,KERNEX,B,INE202H01019,0.05,
BSE,532684,1,EKC,EKC,B,INE184H01027,0.05,
BSE,532683,1,AIAENG,AIAENG,A,INE212H01026,0.05,
BSE,532676,1,PBAINFRA,PBAINFRA,B,INE160H01019,0.01,
BSE,532674,1,BASML,BASML,B,INE186H01022,0.01,
BSE,532673,1,KMSUGAR,KMSUGAR,B,INE157H01023,0.01,
BSE,532670,1,RENUKA,RENUKA,A,INE087H01022,0.01,
BSE,532668,1,AURIONPRO,AURIONPRO,T,INE132H01018,0.05,
BSE,532667,1,SUZLON,SUZLON,A,INE040H01021,0.01,
BSE,532666,1,FCSSOFT,FCSSOFT,B,INE512B01022,0.01,
BSE,532663,1,SASKEN,SASKEN,B,INE231F01020,0.05,
BSE,532662,1,HTMEDIA,HTMEDIA,B,INE501G01024,0.01,
BSE,532661,1,RML,RML,B,INE050H01012,0.05,
BSE,532659,1,IDFC,IDFC,A,INE043D01016,0.05,
BSE,532656,1,FACORALL,FACORALL,X,INE828G01013,0.01,
BSE,532654,1,MCLEODRUSS,MCLEODRUSS,T,INE942G01012,0.01,
BSE,532652,1,KTKBANK,KTKBANK,A,INE614B01018,0.05,
BSE,532651,1,SPLIL,SPLIL,B,INE978G01016,0.01,
BSE,532650,1,MSPL,MSPL,B,INE752G01015,0.01,
BSE,532649,1,NECLIFE,NECLIFE,B,INE023H01027,0.01,
BSE,532648,1,YESBANK,YESBANK,A,INE528G01035,0.01,
BSE,532645,1,BEEYU,BEEYU,X,INE052B01011,0.01,
BSE,532644,1,JKCEMENT,JKCEMENT,A,INE823G01014,0.05,
BSE,532642,1,JSWHL,JSWHL,B,INE824G01012,0.05,
BSE,532641,1,NDL,NDL,B,INE875G01030,0.01,
BSE,532640,1,CYBERMEDIA,CYBERMEDIA,T,INE278G01037,0.01,
BSE,532638,1,SHOPERSTOP,SHOPERSTOP,A,INE498B01024,0.05,
BSE,532637,1,MANGALAM,MANGALAM,B,INE584F01014,0.01,
BSE,532636,1,IIFL,IIFL,A,INE530B01024,0.05,
BSE,532633,1,ALLSEC,ALLSEC,B,INE835G01018,0.05,
BSE,532630,1,GOKEX,GOKEX,A,INE887G01027,0.05,
BSE,532629,1,MBECL,MBECL,B,INE748A01016,0.01,
BSE,532628,1,3IINFOLTD,3IINFOLTD,B,INE748C01038,0.01,
BSE,532627,1,JPPOWER,JPPOWER,T,INE351F01018,0.01,
BSE,532626,1,POCL,POCL,B,INE063E01046,0.05,
BSE,532624,1,JINDALPHOT,JINDALPHOT,B,INE796G01012,0.05,
BSE,532617,1,JETAIRWAYS,JETAIRWAYS,Z,INE802G01018,0.01,
BSE,532616,1,XCHANGING,XCHANGING,B,INE692G01013,0.05,
BSE,532614,1,IMPEXFERRO,IMPEXFERRO,T,INE691G01015,0.01,
BSE,532613,1,VIPCLOTHNG,VIPCLOTHNG,B,INE450G01024,0.01,
BSE,532612,1,INDOCO,INDOCO,A,INE873D01024,0.05,
BSE,532610,1,DWARKESH,DWARKESH,A,INE366A01041,0.01,
BSE,532605,1,JBMA,JBMA,A,INE927D01044,0.05,
BSE,532604,1,SALSTEEL,SALSTEEL,T,INE658G01014,0.01,
BSE,532555,1,NTPC,NTPC,A,INE733E01010,0.05,
BSE,532553,1,WELENT,WELENT,A,INE625G01013,0.05,
BSE,532548,1,CENTURYPLY,CENTURYPLY,A,INE348B01021,0.05,
BSE,532543,1,GULFPETRO,GULFPETRO,B,INE586G01017,0.01,
BSE,532541,1,COFORGE,COFORGE,A,INE591G01017,0.05,
BSE,532540,1,TCS,TCS,A,INE467B01029,0.05,
BSE,532539,1,UNOMINDA,UNOMINDA,A,INE405E01023,0.05,
BSE,532538,1,ULTRACEMCO,ULTRACEMCO,A,INE481G01011,0.05,
BSE,532532,1,JPASSOCIAT,JPASSOCIAT,A,INE455F01025,0.01,
BSE,532531,1,STAR,STAR,A,INE939A01011,0.05,
BSE,532529,1,NDTV,NDTV,B,INE155G01029,0.05,
BSE,532528,1,DATAMATICS,DATAMATICS,A,INE365B01017,0.05,
BSE,532527,1,RKFORGE,RKFORGE,A,INE399G01023,0.05,
BSE,532525,1,MAHABANK,MAHABANK,A,INE457A01014,0.01,
BSE,532524,1,PTC,PTC,A,INE877F01012,0.05,
BSE,532523,1,BIOCON,BIOCON,A,INE376G01013,0.05,
BSE,532522,1,PETRONET,PETRONET,A,INE347G01014,0.05,
BSE,532521,1,PALREDTEC,PALREDTEC,T,INE218G01033,0.05,
BSE,532515,1,TVTODAY,TVTODAY,B,INE038F01029,0.05,
BSE,532514,1,IGL,IGL,A,INE203G01027,0.05,
BSE,532513,1,TVSELECT,TVSELECT,B,INE236G01019,0.05,
BSE,532509,1,SUPRAJIT,SUPRAJIT,A,INE399C01030,0.05,
BSE,532508,1,JSL,JSL,A,INE220G01021,0.05,
BSE,532507,1,BAGFILMS,BAGFILMS,T,INE116D01028,0.01,
BSE,532505,1,UCOBANK,UCOBANK,A,INE691A01018,0.01,
BSE,532504,1,NAVINFLUOR,NAVINFLUOR,A,INE048G01026,0.05,
BSE,532503,1,RAJPALAYAM,RAJPALAYAM,X,INE296E01026,0.05,
BSE,532500,1,MARUTI,MARUTI,A,INE585B01010,0.05,
BSE,532497,1,RADICO,RADICO,A,INE944F01028,0.05,
BSE,532493,1,ASTRAMICRO,ASTRAMICRO,A,INE386C01029,0.05,
BSE,532488,1,DIVISLAB,DIVISLAB,A,INE361B01024,0.05,
BSE,532486,1,POKARNA,POKARNA,B,INE637C01025,0.05,
BSE,532485,1,BLIL,BLIL,B,INE525F01017,0.05,
BSE,532483,1,CANBK,CANBK,A,INE476A01014,0.05,
BSE,532482,1,GRANULES,GRANULES,A,INE101D01020,0.05,
BSE,532481,1,NOIDATOLL,NOIDATOLL,T,INE781B01015,0.01,
BSE,532479,1,ISMTLTD,ISMTLTD,B,INE732F01019,0.01,
BSE,532478,1,UBL,UBL,A,INE686F01025,0.05,
BSE,532477,1,UNIONBANK,UNIONBANK,A,INE692A01016,0.05,
BSE,532475,1,APTECHT,APTECHT,A,INE266F01018,0.05,
BSE,532468,1,KAMAHOLD,KAMAHOLD,A,INE411F01010,0.05,
BSE,532467,1,HAZOOR,HAZOOR,XT,INE550F01031,0.05,
BSE,532466,1,OFSS,OFSS,A,INE881D01027,0.05,
BSE,532461,1,PNB,PNB,A,INE160A01022,0.05,
BSE,532460,1,PONNIERODE,PONNIERODE,B,INE838E01017,0.05,
BSE,532457,1,GULPOLY,GULPOLY,B,INE255D01024,0.05,
BSE,532455,1,SHALIWIR,SHALIWIR,X,INE655D01025,0.01,
BSE,532454,1,BHARTIARTL,BHARTIARTL,A,INE397D01024,0.05,
BSE,532444,1,TSPIRITUAL,TSPIRITUAL,XT,INE541C01037,0.01,
BSE,532443,1,CERA,CERA,A,INE739E01017,0.05,
BSE,532440,1,MPSLTD,MPSLTD,B,INE943D01017,0.05,
BSE,532439,1,OLECTRA,OLECTRA,A,INE260D01016,0.05,
BSE,532435,1,SANINFRA,SANINFRA,T,INE799C01031,0.01,
BSE,532432,1,UNITDSPR,UNITDSPR,A,INE854D01024,0.05,
BSE,532430,1,BFUTILITIE,BFUTILITIE,B,INE243D01012,0.05,
BSE,532425,1,GENUSPRIME,GENUSPRIME,X,INE256D01014,0.01,
BSE,532424,1,GODREJCP,GODREJCP,A,INE102D01028,0.05,
BSE,532419,1,SMARTLINK,SMARTLINK,B,INE178C01020,0.05,
BSE,532416,1,NEXTMEDIA,NEXTMEDIA,B,INE747B01016,0.01,
BSE,532413,1,CEREBRAINT,CEREBRAINT,T,INE345B01019,0.01,
BSE,532410,1,TRANSCOR,TRANSCOR,X,INE330E01023,0.01,
BSE,532408,1,MEGASOFT,MEGASOFT,B,INE933B01012,0.01,
BSE,532407,1,MOSCHIP,MOSCHIP,B,INE935B01025,0.01,
BSE,532406,1,AVANTEL,AVANTEL,B,INE005B01027,0.01,
BSE,532404,1,7TEC,7TEC,X,INE856B01023,0.01,
BSE,532402,1,USGTECH,USGTECH,XT,INE718B01017,0.01,
BSE,532400,1,BSOFT,BSOFT,A,INE836A01035,0.05,
BSE,532398,1,UMESLTD,UMESLTD,B,INE240C01028,0.01,
BSE,532397,1,KONNDOR,KONNDOR,X,INE971A01014,0.01,
BSE,532395,1,AXISCADES,AXISCADES,B,INE555B01013,0.05,
BSE,532392,1,CREATIVEYE,CREATIVEYE,B,INE230B01021,0.01,
BSE,532390,1,TAJGVK,TAJGVK,B,INE586B01026,0.05,
BSE,532388,1,IOB,IOB,A,INE565A01014,0.01,
BSE,532387,1,PNC,PNC,B,INE392B01011,0.01,
BSE,532386,1,CALSOFT,CALSOFT,T,INE526B01014,0.01,
BSE,532384,1,TYCHE,TYCHE,X,INE443B01012,0.05,
BSE,532382,1,BALAJITELE,BALAJITELE,B,INE794B01026,0.01,
BSE,532380,1,BABA,BABA,X,INE893A01036,0.01,
BSE,532379,1,FIRSTFIN,FIRSTFIN,X,INE683B01047,0.01,
BSE,532376,1,MRO-TEK,MRO-TEK,B,INE398B01018,0.01,
BSE,532375,1,TIPSINDLTD,TIPSINDLTD,B,INE716B01029,0.05,
BSE,532374,1,STLTECH,STLTECH,A,INE089C01029,0.05,
BSE,532373,1,WEPSOLN,WEPSOLN,X,INE434B01029,0.01,
BSE,532372,1,VIRINCHI,VIRINCHI,B,INE539B01017,0.01,
BSE,532371,1,TTML,TTML,A,INE517B01013,0.01,
BSE,532370,1,RAMCOSYS,RAMCOSYS,T,INE246B01019,0.05,
BSE,532369,1,RAMCOIND,RAMCOIND,B,INE614A01028,0.05,
BSE,532368,1,BCG,BCG,B,INE425B01027,0.01,
BSE,532366,1,PNBGILTS,PNBGILTS,B,INE859A01011,0.05,
BSE,532365,1,DSSL,DSSL,B,INE417B01040,0.05,
BSE,532362,1,NAGPI,NAGPI,X,INE099E01016,0.01,
BSE,532357,1,MUKTAARTS,MUKTAARTS,B,INE374B01019,0.01,
BSE,532356,1,TRIVENI,TRIVENI,A,INE256C01024,0.05,
BSE,532355,1,PICTUREHS,PICTUREHS,XT,INE448B01029,0.01,
BSE,532354,1,VIRGOGLOB,VIRGOGLOB,X,INE400B01020,0.01,
BSE,532351,1,AKSHOPTFBR,AKSHOPTFBR,T,INE523B01011,0.01,
BSE,532350,1,PADMALAYAT,PADMALAYAT,Z,INE243B01016,0.01,
BSE,532349,1,TCI,TCI,A,INE688A01022,0.05,
BSE,532348,1,SUBEXLTD,SUBEXLTD,A,INE754A01055,0.01,
BSE,532345,1,ACLGATI,ACLGATI,B,INE152B01027,0.01,
BSE,532344,1,SOFTSOL,SOFTSOL,X,INE002B01016,0.05,
BSE,532343,1,TVSMOTOR,TVSMOTOR,A,INE494B01023,0.05,
BSE,532341,1,IZMO,IZMO,B,INE848A01014,0.05,
BSE,532340,1,OMNIAX,OMNIAX,XT,INE369B01019,0.01,
BSE,532339,1,COMPUSOFT,COMPUSOFT,B,INE453B01029,0.01,
BSE,532335,1,AMBICAAGAR,AMBICAAGAR,B,INE792B01012,0.01,
BSE,532334,1,HBESD,HBESD,X,INE640B01021,0.01,
BSE,532333,1,HBPOR,HBPOR,X,INE638B01025,0.01,
BSE,532331,1,AJANTPHARM,AJANTPHARM,A,INE031B01049,0.05,
BSE,532329,1,DANLAW,DANLAW,X,INE310B01013,0.05,
BSE,532326,1,INTENTECH,INTENTECH,T,INE781A01025,0.05,
BSE,532324,1,CINEVISTA,CINEVISTA,T,INE039B01026,0.01,
BSE,532323,1,SHIVACEM,SHIVACEM,B,INE555C01029,0.01,
BSE,532321,1,ZYDUSLIFE,ZYDUSLIFE,A,INE010B01027,0.05,
BSE,532320,1,VAARAD,VAARAD,X,INE418B01048,0.01,
BSE,532315,1,TELESYS,TELESYS,X,INE042B01012,0.01,
BSE,532313,1,MAHLIFE,MAHLIFE,A,INE813A01018,0.05,
BSE,532310,1,SHREERAMA,SHREERAMA,T,INE879A01019,0.01,
BSE,532309,1,GEPIL,GEPIL,B,INE878A01011,0.05,
BSE,532307,1,MELSTAR,MELSTAR,Z,INE817A01019,0.01,
BSE,532305,1,INDSWFTLAB,INDSWFTLAB,B,INE915B01019,0.01,
BSE,532304,1,KJMCCORP,KJMCCORP,X,INE602C01011,0.01,
BSE,532303,1,INTEGHIT,INTEGHIT,X,INE934A01012,0.01,
BSE,532300,1,WOCKPHARMA,WOCKPHARMA,T,INE049B01025,0.05,
BSE,532296,1,GLENMARK,GLENMARK,A,INE935A01035,0.05,
BSE,532290,1,BLBLIMITED,BLBLIMITED,T,INE791A01024,0.01,
BSE,532286,1,JINDALSTEL,JINDALSTEL,A,INE749A01030,0.05,
BSE,532285,1,GEOJITFSL,GEOJITFSL,B,INE007B01023,0.01,
BSE,532284,1,TCFCFINQ,TCFCFINQ,X,INE389D01013,0.01,
BSE,532281,1,HCLTECH,HCLTECH,A,INE860A01027,0.05,
BSE,532271,1,ORCHASP,ORCHASP,XT,INE215B01022,0.01,
BSE,532268,1,ACCELYA,ACCELYA,B,INE793A01012,0.05,
BSE,532262,1,TCIIND,TCIIND,X,INE920B01019,0.05,
BSE,532259,1,APARINDS,APARINDS,A,INE372A01015,0.05,
BSE,532256,1,NSIL,NSIL,B,INE023A01030,0.05,
BSE,532240,1,INDNIPPON,INDNIPPON,B,INE092B01025,0.05,
BSE,532234,1,NATIONALUM,NATIONALUM,A,INE139A01034,0.05,
BSE,532230,1,BENGALT,BENGALT,X,INE665D01016,0.05,
BSE,532221,1,SONATSOFTW,SONATSOFTW,A,INE269A01021,0.05,
BSE,532219,1,ENERGYDEV,ENERGYDEV,B,INE306C01019,0.01,
BSE,532218,1,SOUTHBANK,SOUTHBANK,A,INE683A01023,0.01,
BSE,532217,1,SIELFNS,SIELFNS,XT,INE027F01014,0.01,
BSE,532216,1,HBSL,HBSL,B,INE550B01022,0.01,
BSE,532215,1,AXISBANK,AXISBANK,A,INE238A01034,0.05,
BSE,532212,1,ARCHIES,ARCHIES,T,INE731A01020,0.01,
BSE,532210,1,CUB,CUB,A,INE491A01021,0.05,
BSE,532209,1,J&KBANK,J&KBANK,A,INE168A01041,0.05,
BSE,532189,1,ITDC,ITDC,B,INE353K01014,0.05,
BSE,532187,1,INDUSINDBK,INDUSINDBK,A,INE095A01012,0.05,
BSE,532183,1,GAYATRI,GAYATRI,XT,INE622E01023,0.01,
BSE,532181,1,GMDCLTD,GMDCLTD,A,INE131A01031,0.05,
BSE,532180,1,DHANBANK,DHANBANK,T,INE680A01011,0.01,
BSE,532178,1,ENGINERSIN,ENGINERSIN,A,INE510A01028,0.05,
BSE,532175,1,CYIENT,CYIENT,A,INE136B01020,0.05,
BSE,532174,1,ICICIBANK,ICICIBANK,A,INE090A01021,0.05,
BSE,532173,1,CYBERTECH,CYBERTECH,B,INE214A01019,0.05,
BSE,532172,1,ADROITINFO,ADROITINFO,B,INE737B01033,0.01,
BSE,532167,1,OMKARPH,OMKARPH,X,INE501C01015,0.01,
BSE,532164,1,MINOLTAF,MINOLTAF,Z,INE514C01018,0.01,
BSE,532163,1,SAREGAMA,SAREGAMA,A,INE979A01025,0.05,
BSE,532162,1,JKPAPER,JKPAPER,A,INE789E01012,0.05,
BSE,532160,1,GUJSTATFIN,GUJSTATFIN,T,INE944A01011,0.01,
BSE,532159,1,TRESCON,TRESCON,X,INE088D01011,0.01,
BSE,532156,1,VAIBHAVGBL,VAIBHAVGBL,A,INE884A01027,0.05,
